TechSpecID,mobile_wt,m_dep,battery_power,touch_screen,clock_speed,n_cores,wifi,blue,dual_sim,four_g,three_g,talk_time
40877,92,0.1,732,True,0.5,4,True,True,False,False,False,14
40878,138,0.7,1025,True,1.9,7,False,True,False,True,True,11
40879,161,0.4,842,True,2.7,1,False,False,True,False,True,14
40880,199,0.4,643,False,1.8,1,True,True,True,False,False,5
40881,136,0.8,667,True,0.7,4,False,False,True,False,True,10
40882,196,0.9,1791,True,2.3,1,False,True,False,False,True,2
40883,129,0.6,1104,True,0.5,5,False,False,True,False,True,16
40884,136,0.6,1276,True,3.0,4,False,True,False,True,True,10
40885,162,0.1,927,False,1.2,2,True,False,True,True,True,5
40886,139,0.5,859,True,1.1,5,True,False,True,True,True,17
40887,146,0.3,1162,False,2.9,7,True,True,True,False,True,3
40888,168,0.7,1876,False,2.4,2,False,False,False,False,True,13
40889,105,0.7,1057,True,2.7,3,True,False,True,False,False,6
40890,86,0.9,1926,True,1.8,2,False,False,False,False,False,8
40891,166,0.7,853,True,0.6,4,False,False,True,True,True,6
40892,175,0.5,1949,True,1.5,8,False,True,False,True,True,8
40893,103,0.2,1981,False,0.5,5,False,False,False,False,False,11
40894,197,0.5,1556,True,2.9,3,False,True,True,True,True,15
40895,161,0.4,660,False,0.7,8,True,True,True,False,True,12
40896,91,0.2,1955,True,1.4,6,True,True,False,False,True,12
40897,83,0.8,1567,True,0.6,5,False,False,True,False,True,19
40898,189,0.1,1307,True,2.1,5,False,False,False,False,False,19
40899,130,0.2,1421,False,2.9,4,False,True,False,False,False,4
40900,81,0.9,1332,True,2.4,8,True,False,False,False,False,10
40901,184,0.4,1628,False,1.4,6,False,True,True,False,False,19
40902,115,0.4,1752,True,2.6,5,True,False,True,True,True,16
40903,156,0.5,1733,True,0.5,8,False,False,False,False,False,10
40904,194,0.2,1081,False,1.2,2,False,True,False,False,True,7
40905,162,0.5,854,True,2.6,6,True,True,True,True,True,18
40906,87,0.5,1657,True,2.6,4,False,False,True,True,True,12
40907,95,0.1,1053,True,2.1,7,False,False,False,False,False,17
40908,100,0.3,1370,False,2.9,5,False,False,False,True,True,4
40909,175,0.1,1652,True,1.5,6,True,True,True,False,True,2
40910,174,1.0,915,True,2.8,5,True,False,True,False,True,10
40911,129,0.7,1272,False,0.5,8,True,True,False,True,True,10
40912,180,0.9,646,False,2.3,8,True,True,True,True,True,5
40913,182,0.1,1359,True,0.9,2,True,True,True,False,False,18
40914,119,0.3,1691,False,0.5,1,False,False,False,False,True,19
40915,99,0.7,796,True,1.5,8,True,True,True,False,False,16
40916,159,0.2,534,False,1.9,1,True,True,True,True,True,8
40917,168,0.6,721,False,2.6,2,False,True,True,False,False,6
40918,169,0.1,675,True,2.8,5,True,True,False,False,True,6
40919,107,0.5,1182,True,1.4,2,False,True,True,True,True,6
40920,152,0.3,1062,True,2.9,2,True,True,True,True,True,4
40921,113,0.4,732,True,0.5,6,True,True,False,True,True,19
40922,94,0.1,781,False,0.9,2,True,True,True,False,True,16
40923,200,0.1,790,False,1.0,6,True,True,True,True,True,13
40924,199,0.9,1480,True,0.9,1,True,True,False,False,True,4
40925,128,0.7,946,False,1.0,6,False,True,False,False,False,7
40926,183,0.7,1545,False,1.7,3,True,True,False,True,True,16
40927,81,0.2,898,False,2.7,4,False,False,False,False,True,4
40928,155,0.8,1662,False,0.5,6,True,False,False,False,True,19
40929,166,0.4,1056,False,2.2,6,True,False,False,False,True,6
40930,115,0.7,1074,True,1.4,1,False,False,True,True,True,12
40931,149,0.5,1772,True,0.5,5,True,True,False,True,True,18
40932,107,0.8,694,True,0.5,3,False,True,True,False,False,19
40933,154,0.9,1387,True,1.0,6,False,True,False,True,True,4
40934,110,0.1,1259,False,1.0,7,False,True,True,True,True,19
40935,173,0.6,1066,False,2.4,3,True,True,False,False,False,10
40936,81,0.6,940,False,2.0,1,True,True,True,True,True,6
40937,179,0.3,1517,False,2.2,2,True,True,True,False,False,13
40938,122,0.2,986,False,1.4,7,False,False,True,True,True,15
40939,101,0.1,1595,True,1.1,3,False,True,False,True,True,13
40940,104,0.7,708,True,2.4,7,False,False,True,False,True,11
40941,183,0.7,726,False,0.5,5,True,True,True,True,True,17
40942,181,0.8,761,False,0.5,1,False,True,False,True,True,14
40943,115,0.3,643,False,2.6,4,True,False,False,True,True,13
40944,124,0.6,871,True,1.7,6,False,True,True,False,True,4
40945,97,0.8,1347,True,2.1,2,False,False,True,False,True,10
40946,83,0.7,1659,False,2.7,2,True,False,False,False,True,13
40947,82,0.5,1259,True,1.2,5,False,False,False,True,True,2
40948,91,0.1,544,True,1.6,6,False,False,False,True,True,19
40949,141,0.2,1570,False,0.6,8,True,False,False,False,False,5
40950,154,0.9,690,False,2.9,1,False,False,False,False,False,20
40951,86,0.6,1053,False,2.5,4,True,False,True,True,True,7
40952,135,0.1,1772,False,2.4,3,True,False,True,False,True,4
40953,158,0.4,1891,False,1.3,2,False,True,True,True,True,10
40954,133,0.8,937,False,1.5,4,True,True,False,True,True,15
40955,183,0.7,913,True,2.9,4,False,False,False,True,True,9
40956,101,0.4,1066,False,0.9,6,True,True,False,False,True,6
40957,147,0.9,840,False,1.6,2,True,True,True,False,False,12
40958,153,0.4,710,True,2.3,2,True,True,True,True,True,18
40959,134,0.9,623,False,0.5,3,False,True,True,True,True,13
40960,150,0.1,700,True,1.3,8,True,True,False,False,True,8
40961,157,0.8,995,True,2.6,1,True,False,True,False,False,8
40962,165,0.9,1325,True,1.3,1,True,False,True,True,True,12
40963,113,0.3,1982,True,2.6,4,False,True,True,True,True,8
40964,187,0.1,1401,False,2.7,5,False,False,False,False,True,20
40965,183,0.3,636,True,2.6,2,True,True,True,True,True,10
40966,111,0.5,1637,True,0.6,8,False,True,True,True,True,6
40967,119,0.2,1036,True,0.9,3,False,False,False,False,True,16
40968,116,0.1,1247,True,2.1,4,False,True,False,True,True,20
40969,141,0.1,1207,True,1.1,6,False,False,True,True,True,19
40970,125,0.6,1198,False,0.5,7,False,True,True,False,True,20
40971,169,0.2,1796,False,0.5,4,True,True,False,False,True,13
40972,145,0.9,1855,True,1.0,4,False,False,True,False,True,3
40973,154,0.3,1557,True,1.6,5,True,True,False,False,False,5
40974,116,0.7,958,True,0.5,8,False,False,True,True,True,2
40975,127,0.1,1882,False,2.1,8,False,True,True,False,True,3
40976,197,0.8,1489,False,0.5,7,True,False,True,False,True,11
40977,141,0.4,1980,True,0.5,6,False,False,True,False,True,11
40978,197,0.5,1235,True,1.8,3,True,False,True,False,False,17
40979,132,0.1,829,True,2.6,2,True,False,True,True,True,8
40980,182,0.2,1998,False,0.5,4,True,True,False,False,True,9
40981,156,0.7,1814,True,1.6,5,False,False,False,True,True,12
40982,97,1.0,1711,True,0.5,1,False,True,True,True,True,9
40983,143,0.3,971,True,2.1,4,False,True,False,False,True,13
40984,133,0.5,991,True,2.6,7,False,False,False,False,False,20
40985,173,0.7,905,True,1.9,7,False,False,True,True,True,3
40986,99,0.7,1653,False,1.3,7,False,True,False,False,True,10
40987,136,1.0,635,True,1.9,6,False,True,True,True,True,20
40988,162,0.8,1807,True,1.2,1,True,False,False,False,True,9
40989,174,0.6,1797,True,2.6,3,True,True,False,False,True,18
40990,99,0.9,1895,False,0.5,2,True,False,True,True,True,13
40991,165,0.4,567,True,2.7,8,True,True,True,True,True,7
40992,139,0.8,936,True,1.4,2,True,True,True,False,True,12
40993,170,0.5,1700,True,1.9,7,False,True,False,True,True,15
40994,186,0.9,609,True,1.8,4,True,False,True,False,False,19
40995,80,0.5,1185,False,1.4,1,False,False,False,True,True,14
40996,171,0.4,1533,True,0.5,2,False,True,True,False,False,6
40997,140,0.1,1270,False,0.5,6,True,True,False,True,True,3
40998,108,0.5,1434,False,1.4,6,True,False,False,True,True,7
40999,161,0.9,1008,False,2.9,6,True,True,False,False,True,18
41000,188,0.6,842,False,2.2,2,True,False,False,False,False,19
41001,136,0.7,1021,True,0.5,3,False,True,True,True,True,7
41002,145,0.9,563,True,0.5,5,False,True,True,True,True,9
41003,131,0.8,615,False,2.5,6,False,True,False,False,True,11
41004,141,0.6,1821,True,1.2,2,False,True,False,True,True,15
41005,164,0.7,1859,False,0.5,1,False,False,True,False,True,10
41006,139,0.8,1821,False,1.7,8,True,False,False,True,True,18
41007,187,0.8,1954,True,0.5,4,True,False,True,False,True,5
41008,174,0.7,1445,False,0.5,7,False,True,False,False,True,20
41009,93,0.1,509,False,0.6,5,False,True,True,True,True,12
41010,182,0.1,769,False,2.9,5,False,True,True,False,False,7
41011,177,0.5,1520,True,2.2,8,True,True,False,True,True,13
41012,159,0.6,1815,False,2.8,4,False,False,False,False,True,2
41013,198,1.0,803,False,2.1,4,True,True,False,False,True,4
41014,185,0.7,1866,False,0.5,1,True,False,False,True,True,3
41015,159,0.7,775,True,1.0,2,True,False,False,False,True,11
41016,196,0.1,838,False,0.5,8,True,False,False,True,True,19
41017,121,0.1,595,True,0.9,3,False,False,True,True,True,18
41018,101,0.6,1131,True,0.5,5,False,True,True,False,True,16
41019,121,1.0,682,True,0.5,4,True,True,False,False,False,18
41020,81,0.8,772,True,1.1,7,False,False,True,False,True,3
41021,156,1.0,1709,False,2.1,2,False,True,False,False,True,15
41022,199,0.3,1949,False,2.6,4,True,False,True,False,False,20
41023,114,0.7,1602,False,2.8,3,False,True,True,True,True,20
41024,111,0.4,503,False,1.2,3,False,False,True,True,True,12
41025,114,0.6,961,True,1.4,8,True,True,True,True,True,7
41026,132,0.3,519,False,1.6,4,True,True,True,True,True,4
41027,143,1.0,956,True,0.5,7,False,False,False,True,True,12
41028,96,0.3,1453,True,1.6,2,True,False,True,True,True,10
41029,200,0.4,851,False,0.5,5,True,False,False,False,True,10
41030,88,0.2,1579,False,0.5,7,True,True,True,False,False,12
41031,150,1.0,1568,True,0.5,8,True,True,False,False,True,6
41032,107,0.9,1319,True,0.9,1,True,True,False,True,True,3
41033,100,0.6,1310,True,2.2,4,False,True,True,True,True,12
41034,157,0.7,644,False,2.7,8,False,True,False,False,True,15
41035,160,0.4,725,False,1.3,8,False,False,True,False,True,15
41036,160,0.6,589,False,2.3,4,True,True,True,False,True,2
41037,119,0.5,1725,True,1.6,2,False,True,True,True,True,4
41038,87,0.3,790,False,2.0,6,True,False,True,True,True,2
41039,159,0.3,560,True,0.5,2,False,False,True,False,True,11
41040,132,0.6,1347,False,2.9,1,True,False,False,False,True,11
41041,185,0.2,1646,True,2.3,2,False,True,False,True,True,19
41042,152,0.2,1253,True,0.5,2,False,True,True,True,True,4
41043,166,0.1,1656,True,1.0,3,False,False,False,True,True,14
41044,110,0.8,1195,True,2.8,2,False,True,False,True,True,12
41045,118,0.2,1514,True,2.9,3,True,False,False,False,False,20
41046,164,1.0,1723,False,1.1,8,False,True,True,False,True,3
41047,196,0.8,1054,False,1.8,7,True,True,True,True,True,12
41048,162,0.2,578,False,2.6,8,True,True,True,True,True,5
41049,111,0.8,596,False,2.1,8,False,False,True,False,False,10
41050,198,0.7,1547,False,3.0,3,True,True,True,True,True,15
41051,127,0.8,1760,True,1.4,8,False,False,True,False,False,16
41052,109,0.3,1654,True,1.5,2,False,True,True,True,True,10
41053,102,0.3,1457,False,1.9,3,True,False,True,True,True,12
41054,145,0.5,1073,True,0.5,7,False,True,True,False,False,18
41055,104,0.6,1936,False,2.1,3,False,False,True,True,True,13
41056,148,0.5,823,True,2.7,8,True,True,True,False,True,17
41057,107,0.4,987,False,1.3,3,True,False,True,True,True,20
41058,180,0.5,1757,False,0.5,6,False,False,False,False,False,4
41059,128,1.0,1063,True,1.4,5,True,False,True,True,True,9
41060,134,0.6,1484,True,3.0,3,False,False,False,False,True,20
41061,144,0.8,799,True,2.3,8,True,True,False,True,True,6
41062,159,0.8,1156,True,1.2,2,False,True,True,True,True,15
41063,168,0.5,1720,True,2.0,2,True,False,False,True,True,5
41064,141,0.7,702,False,2.6,3,False,False,True,True,True,19
41065,81,0.8,616,True,1.9,3,False,False,True,True,True,13
41066,155,0.3,1358,True,0.5,4,False,True,False,True,True,4
41067,182,0.5,1866,False,1.4,3,False,False,False,False,False,8
41068,165,0.6,1242,False,1.1,2,True,False,True,False,True,4
41069,80,0.8,1166,True,1.5,4,False,False,True,True,True,7
41070,138,0.8,1448,True,0.5,7,True,True,True,True,True,2
41071,104,0.7,1407,False,2.4,4,True,True,False,True,True,13
41072,142,0.1,605,False,1.0,3,False,False,False,True,True,4
41073,141,0.7,1038,True,1.2,1,True,False,False,False,True,12
41074,90,0.5,797,True,2.9,4,False,True,True,False,False,6
41075,188,0.9,819,False,0.6,6,True,False,True,True,True,13
41076,197,0.4,1114,True,2.8,3,False,False,False,True,True,17
41077,172,0.6,1234,False,1.6,1,True,True,True,False,False,6
41078,116,0.2,1199,False,2.5,4,True,True,True,True,True,10
41079,111,0.7,1103,True,1.0,6,True,False,True,False,False,16
41080,85,0.9,1589,True,0.6,7,True,True,True,True,True,6
41081,199,0.2,999,True,2.9,4,False,False,True,True,True,16
41082,180,0.9,1510,True,0.9,5,True,True,True,False,False,11
41083,114,1.0,1008,False,0.8,3,False,False,False,False,True,11
41084,163,0.8,1127,True,2.9,1,True,True,True,True,True,17
41085,96,0.8,1412,False,2.4,8,True,True,False,False,False,4
41086,182,0.5,1496,True,2.0,5,True,True,True,False,False,7
41087,178,0.8,1083,False,2.9,3,False,True,True,True,True,4
41088,155,0.1,668,True,0.5,5,True,False,True,False,True,8
41089,100,0.5,1309,False,1.1,4,True,False,True,False,True,11
41090,177,0.5,1724,True,2.0,3,False,False,True,True,True,16
41091,171,1.0,1977,True,2.0,7,False,True,True,True,True,14
41092,103,0.4,885,True,2.3,7,True,False,True,True,True,5
41093,83,0.7,879,False,2.5,6,True,True,False,True,True,2
41094,140,0.8,1322,True,1.7,3,False,False,True,False,False,12
41095,196,1.0,1137,True,1.0,3,True,True,False,False,True,12
41096,132,0.2,1355,True,2.3,5,False,False,False,True,True,8
41097,194,0.2,1665,False,0.5,6,False,True,False,True,True,14
41098,141,0.7,657,True,2.5,2,False,False,False,False,False,18
41099,156,0.4,593,False,0.5,7,False,False,False,False,True,7
41100,146,0.3,1883,False,0.5,6,False,True,False,True,True,20
41101,119,0.8,1732,False,1.1,8,True,True,False,True,True,11
41102,192,0.7,543,False,0.5,5,False,False,False,False,True,15
41103,199,0.6,1939,True,2.8,4,False,True,True,True,True,18
41104,121,0.5,553,True,2.4,7,True,False,True,True,True,8
41105,103,0.7,832,False,0.7,4,True,False,True,True,True,11
41106,172,1.0,1661,True,1.9,5,True,False,True,False,False,11
41107,198,0.1,1657,False,2.4,5,False,True,False,False,True,14
41108,83,0.3,1135,True,2.0,1,True,True,True,False,True,9
41109,163,0.1,1775,True,1.5,1,True,True,False,False,True,14
41110,106,1.0,783,True,1.8,3,False,False,True,True,True,18
41111,199,0.5,617,False,2.3,7,False,True,False,False,False,7
41112,135,0.7,867,True,1.4,6,False,False,True,True,True,3
41113,194,1.0,1310,True,1.1,5,False,True,True,False,True,5
41114,153,0.6,1804,False,0.5,7,True,False,False,True,True,20
41115,89,0.2,1900,True,2.3,7,True,True,False,True,True,13
41116,82,0.3,909,False,1.4,8,False,True,False,False,True,4
41117,107,0.9,1084,True,2.6,3,False,True,False,True,True,10
41118,199,0.9,1308,True,1.3,1,False,False,True,False,False,9
41119,102,0.5,1778,False,0.5,3,False,False,False,False,True,14
41120,194,0.3,1701,True,1.6,8,False,True,True,False,False,6
41121,80,0.5,772,True,2.4,4,False,True,True,True,True,4
41122,130,0.9,825,True,0.5,3,False,True,True,False,False,6
41123,200,0.8,1379,True,1.1,2,True,False,False,True,True,17
41124,198,0.8,1166,False,2.0,5,False,False,False,True,True,15
41125,89,0.6,1659,False,2.8,1,True,False,False,False,False,9
41126,88,0.3,826,False,2.4,4,True,True,True,True,True,18
41127,189,0.5,1564,True,2.3,6,True,False,False,True,True,7
41128,181,0.6,1957,False,0.9,3,True,False,True,False,True,7
41129,100,0.1,1571,True,1.4,6,False,False,False,True,True,13
41130,99,0.8,1414,False,2.0,7,True,False,True,False,True,7
41131,184,0.1,1790,True,2.5,1,True,False,True,False,True,20
41132,197,1.0,645,True,0.5,7,True,False,False,False,True,4
41133,195,0.2,668,True,2.9,8,True,False,True,False,True,7
41134,89,0.7,1652,False,1.1,4,False,True,True,False,False,20
41135,108,0.5,1213,False,0.5,5,True,True,False,False,False,9
41136,133,0.9,1272,False,2.5,6,False,True,True,False,True,4
41137,179,0.5,866,True,0.5,8,True,False,True,True,True,2
41138,182,0.3,536,True,2.4,7,False,False,True,True,True,4
41139,155,0.1,523,True,2.6,8,False,False,True,False,False,9
41140,134,0.1,1753,False,0.5,1,True,False,True,True,True,17
41141,147,0.5,1218,False,1.8,3,False,False,True,True,True,5
41142,137,0.3,1537,True,2.5,1,True,True,False,True,True,17
41143,141,0.5,786,False,2.2,7,True,False,True,False,True,5
41144,134,0.9,1678,True,2.1,3,False,False,False,True,True,10
41145,141,0.4,1814,False,1.4,2,False,False,True,True,True,16
41146,148,0.2,1101,True,1.8,2,True,False,False,False,False,19
41147,141,0.5,1461,False,2.4,7,False,False,True,True,True,4
41148,199,0.4,1216,True,3.0,3,True,False,False,False,False,4
41149,159,0.8,506,False,1.6,1,False,False,False,True,True,15
41150,147,0.1,843,True,0.5,5,True,True,False,True,True,20
41151,190,0.2,742,True,2.2,7,True,False,True,False,False,12
41152,176,0.9,1692,False,2.1,6,False,True,False,True,True,19
41153,84,0.7,1485,True,1.0,2,False,False,False,True,True,11
41154,166,0.7,1547,True,2.9,2,True,False,True,False,False,3
41155,139,0.9,1692,True,2.3,1,False,False,True,True,True,6
41156,97,0.8,637,False,2.3,4,True,False,False,True,True,8
41157,109,0.4,1224,True,0.5,6,True,False,False,True,True,11
41158,198,0.5,1356,False,2.8,6,False,False,False,False,False,19
41159,142,0.7,1840,False,0.5,1,False,False,True,False,False,10
41160,96,0.6,1481,True,0.7,5,True,True,True,True,True,16
41161,152,0.3,961,True,1.5,6,True,True,True,False,True,7
41162,124,0.5,1296,True,0.9,5,True,False,True,True,True,4
41163,166,0.5,1193,False,0.9,1,True,False,False,False,True,4
41164,118,0.1,1441,False,2.1,8,True,False,True,True,True,7
41165,183,0.8,517,False,1.4,4,True,False,True,True,True,11
41166,150,0.9,748,False,1.7,8,False,True,False,True,True,7
41167,160,0.4,1126,True,2.4,6,True,True,False,True,True,12
41168,157,0.2,1572,False,0.6,7,False,False,False,True,True,10
41169,110,0.3,1569,False,2.8,4,False,False,True,False,True,17
41170,101,0.5,1270,True,0.6,7,False,True,True,True,True,13
41171,101,0.1,1854,True,3.0,5,False,False,False,True,True,20
41172,183,0.2,625,True,1.2,4,True,True,True,True,True,7
41173,197,0.3,1577,False,0.5,5,False,False,True,True,True,12
41174,189,1.0,534,False,0.5,5,False,False,True,True,True,20
41175,143,0.8,946,True,1.7,6,True,False,True,True,True,13
41176,93,0.8,685,False,0.5,7,True,False,False,False,False,4
41177,101,0.1,1949,False,1.3,5,False,False,True,False,True,20
41178,197,0.1,947,False,0.8,2,False,False,True,True,True,2
41179,165,0.4,801,False,2.2,7,True,True,True,False,False,19
41180,113,0.3,703,False,2.7,1,False,True,False,True,True,7
41181,178,0.2,1165,False,2.4,6,False,True,False,False,True,15
41182,198,0.1,1082,True,0.8,8,True,False,False,False,False,17
41183,84,1.0,959,False,2.6,4,False,True,True,False,True,6
41184,138,0.2,1502,True,1.2,5,False,True,False,False,True,16
41185,92,0.8,1380,True,2.1,3,False,True,True,True,True,15
41186,95,0.1,1266,False,0.5,6,False,False,False,True,True,18
41187,103,0.1,1934,True,2.6,1,True,True,True,True,True,2
41188,151,0.5,1905,True,0.5,1,False,True,False,True,True,10
41189,150,0.9,1831,True,1.4,5,True,False,True,False,True,13
41190,165,0.6,596,True,1.4,1,False,False,False,False,True,15
41191,190,0.2,1562,False,1.3,5,False,True,True,True,True,6
41192,150,0.3,1490,True,0.5,8,True,True,True,True,True,7
41193,117,0.2,1523,True,2.4,2,True,True,False,True,True,10
41194,163,0.1,640,True,0.6,4,False,False,False,False,True,18
41195,117,0.2,1526,True,2.1,7,False,False,False,True,True,3
41196,94,0.8,1989,True,2.5,3,True,False,True,True,True,12
41197,106,0.7,1308,False,1.9,3,True,False,False,True,True,4
41198,93,0.3,609,True,0.5,4,True,False,False,False,True,14
41199,119,0.4,1905,False,0.6,3,False,False,True,True,True,16
41200,192,0.6,1703,False,0.5,1,True,True,False,True,True,13
41201,173,0.4,1445,True,2.4,7,True,True,True,True,True,13
41202,166,0.3,1087,False,1.3,3,True,False,False,True,True,6
41203,105,0.7,671,False,0.9,7,False,False,True,False,True,15
41204,168,0.1,1472,False,2.3,6,False,True,False,False,True,8
41205,115,0.3,765,False,0.5,8,True,False,True,True,True,4
41206,171,0.3,1642,False,0.5,6,True,False,True,True,True,17
41207,182,0.7,1265,False,1.5,5,True,False,False,False,False,12
41208,110,0.1,664,True,1.1,7,True,True,True,True,True,6
41209,142,0.4,1277,True,0.5,6,False,True,True,True,True,6
41210,111,0.1,1395,False,1.8,3,True,False,True,False,True,13
41211,159,0.1,1539,False,2.6,8,True,True,False,False,True,10
41212,135,0.5,1049,False,2.2,5,False,True,False,False,False,13
41213,128,0.5,1827,True,1.7,5,False,False,False,True,True,10
41214,91,0.4,903,True,1.0,1,False,False,True,True,True,10
41215,181,1.0,1987,True,0.5,3,True,True,False,True,True,8
41216,181,0.2,1154,False,1.2,8,True,False,True,True,True,7
41217,194,0.2,1336,True,0.9,5,True,False,False,True,True,16
41218,112,0.4,1886,False,0.5,3,True,False,False,True,True,20
41219,88,0.1,1551,True,1.1,5,False,False,False,False,False,4
41220,133,0.5,850,False,1.6,5,True,True,True,True,True,10
41221,111,0.5,660,True,0.5,2,True,False,False,True,True,18
41222,116,0.5,1225,False,2.1,4,False,True,True,False,False,11
41223,123,0.9,1452,False,0.5,6,False,True,True,True,True,13
41224,166,0.1,1686,False,2.8,4,False,True,True,False,False,2
41225,200,0.2,1634,True,1.4,2,True,True,False,True,True,6
41226,109,0.1,1708,True,2.4,1,True,True,True,True,True,16
41227,128,0.6,1151,True,2.9,8,False,True,True,False,False,13
41228,138,0.1,1578,False,1.9,4,True,False,True,True,True,3
41229,127,0.3,1689,True,1.8,3,True,False,False,False,False,7
41230,112,0.8,1488,False,0.5,5,False,False,False,False,False,19
41231,105,0.4,1313,True,1.8,1,True,True,True,False,False,6
41232,83,0.5,1715,False,1.0,8,False,False,True,True,True,13
41233,192,0.1,1442,True,1.0,3,False,False,True,False,True,20
41234,142,0.8,528,True,1.7,2,False,False,False,True,True,6
41235,129,0.1,1523,True,1.8,1,False,True,False,True,True,19
41236,199,0.1,1133,False,1.4,5,True,False,False,False,True,20
41237,183,0.1,1718,True,2.5,5,True,True,True,True,True,8
41238,183,1.0,1330,False,0.5,7,True,False,False,False,True,11
41239,107,0.4,1799,True,0.5,4,True,True,False,False,True,11
41240,139,0.1,633,True,2.2,8,True,True,False,True,True,16
41241,187,0.5,724,False,2.7,7,False,False,True,False,True,7
41242,157,0.3,822,False,0.5,6,False,True,False,True,True,3
41243,110,0.6,1918,True,1.9,5,True,False,False,False,True,16
41244,129,0.4,1891,False,2.8,7,False,False,False,True,True,11
41245,127,0.2,1373,False,1.0,7,False,True,True,False,True,14
41246,165,0.4,862,False,0.8,2,True,True,True,False,False,11
41247,99,0.4,1273,True,1.0,4,False,False,False,True,True,11
41248,107,0.8,957,False,2.5,5,True,True,False,False,True,7
41249,105,0.7,1617,False,1.3,2,False,True,True,True,True,10
41250,183,0.6,893,True,2.5,2,True,False,True,False,False,6
41251,93,0.1,1210,False,0.5,5,False,False,False,False,False,7
41252,195,1.0,708,True,2.7,8,True,True,True,True,True,7
41253,101,0.2,835,True,1.1,4,True,False,True,False,True,15
41254,131,0.6,1450,False,2.7,1,False,True,True,False,False,12
41255,190,0.2,973,False,1.5,7,False,True,False,True,True,2
41256,154,0.1,601,True,1.4,4,True,True,False,True,True,10
41257,141,0.5,507,True,0.5,7,True,True,True,False,True,5
41258,168,0.5,564,True,1.8,3,False,False,True,True,True,15
41259,162,0.5,1559,True,1.6,6,True,True,True,True,True,3
41260,178,0.7,754,False,0.5,7,False,False,True,True,True,5
41261,88,0.2,728,True,2.7,4,True,False,True,False,True,12
41262,191,0.6,1431,False,0.5,1,False,True,False,True,True,8
41263,175,0.7,767,True,1.5,4,False,False,False,False,False,15
41264,177,0.8,1722,False,2.6,2,True,False,False,False,True,15
41265,100,1.0,1992,True,1.6,2,True,True,False,True,True,4
41266,86,0.3,1876,True,0.5,6,False,False,False,True,True,16
41267,136,0.4,1054,True,1.1,6,True,False,True,True,True,14
41268,93,0.9,1283,True,1.6,5,False,True,True,False,True,17
41269,148,0.3,1281,True,2.3,1,False,True,True,False,False,6
41270,114,0.9,1066,True,0.6,7,False,False,False,True,True,6
41271,89,0.1,730,True,2.1,8,True,False,True,True,True,4
41272,103,0.3,1053,True,0.8,1,True,True,True,True,True,5
41273,98,0.6,1611,False,0.5,3,True,True,True,False,True,9
41274,133,0.9,793,True,1.0,2,True,False,True,True,True,14
41275,125,0.5,1220,True,2.9,4,True,False,False,False,True,15
41276,126,0.8,1662,True,0.5,4,True,False,False,True,True,13
41277,144,0.3,1281,True,2.8,4,False,True,True,True,True,9
41278,177,0.8,538,False,0.8,7,True,False,False,True,True,9
41279,187,0.4,823,False,0.5,8,True,True,False,False,False,11
41280,119,1.0,1733,False,2.8,6,False,True,False,True,True,9
41281,100,0.9,1429,False,1.5,3,True,False,True,True,True,18
41282,200,0.5,1839,False,1.2,7,True,True,False,True,True,18
41283,110,0.5,659,False,2.7,3,True,False,False,True,True,2
41284,158,0.1,1953,False,2.1,8,False,True,True,False,True,4
41285,164,0.7,1172,False,1.9,1,False,False,False,True,True,6
41286,102,0.3,612,False,1.9,7,False,True,True,False,False,3
41287,170,0.2,1563,True,2.4,8,False,False,False,True,True,5
41288,84,0.8,1191,False,1.3,1,True,False,True,True,True,9
41289,163,0.6,615,False,0.5,6,True,True,True,False,False,18
41290,134,0.2,1893,True,2.1,2,True,True,True,False,False,18
41291,151,0.1,1563,False,1.7,7,True,False,True,False,False,8
41292,139,0.8,1995,True,1.9,6,True,True,False,False,True,18
41293,143,0.6,1517,True,0.5,5,True,False,False,True,True,11
41294,108,0.3,832,True,1.6,5,False,False,True,True,True,12
41295,114,0.7,1162,False,2.0,7,False,False,False,True,True,20
41296,121,0.3,1595,True,2.6,8,False,True,False,False,False,16
41297,181,0.9,1329,False,1.0,6,True,True,False,False,True,6
41298,80,0.7,928,True,0.5,8,False,True,True,False,False,5
41299,105,0.1,1656,False,0.5,7,True,True,True,True,True,19
41300,189,0.6,1937,True,1.7,1,False,True,False,False,True,14
41301,181,0.6,977,True,1.1,6,True,True,True,False,False,8
41302,113,0.1,768,False,0.9,1,True,True,False,True,True,16
41303,117,0.9,1464,True,0.5,2,True,True,True,False,False,15
41304,191,0.4,1177,False,0.9,2,False,False,False,True,True,19
41305,98,0.3,1348,True,2.0,3,True,False,False,False,True,7
41306,87,0.5,1956,True,2.2,3,False,False,False,True,True,19
41307,178,0.6,1751,False,0.5,6,True,False,True,False,False,17
41308,177,0.8,1530,False,2.0,6,True,False,False,False,False,19
41309,185,0.5,1997,False,1.8,4,False,True,True,False,True,15
41310,180,0.5,1414,True,1.5,2,False,True,True,False,False,13
41311,80,0.8,1707,False,1.4,7,False,False,False,False,False,10
41312,199,0.5,894,False,0.5,3,True,False,True,True,True,6
41313,184,0.7,645,True,1.2,8,False,False,False,True,True,13
41314,155,0.6,1163,False,2.8,2,True,False,True,False,False,12
41315,165,0.9,1126,False,0.7,8,False,False,False,False,True,13
41316,170,0.8,1648,True,0.7,4,False,False,False,True,True,6
