_dataobs_,date,price_range,Camera_pc,Camera_fc,Screen_sc_h,Screen_sc_w,Screen_px_width,Screen_px_height,Memory_ram,Memory_int_memory,TechSpec_mobile_wt,TechSpec_m_dep,TechSpec_battery_power,TechSpec_touch_screen,TechSpec_clock_speed,TechSpec_n_cores,TechSpec_wifi,TechSpec_blue,TechSpec_dual_sim,TechSpec_four_g,TechSpec_three_g,TechSpec_talk_time,Camera_COUNT_Sales_,Camera_MAX_Sales_price_range_,Camera_MEAN_Sales_price_range_,Camera_MIN_Sales_price_range_,Camera_MODE_Sales_date_,Camera_NUM_UNIQUE_Sales_date_,Camera_SUM_Sales_price_range_,Screen_COUNT_Sales_,Screen_MAX_Sales_price_range_,Screen_MEAN_Sales_price_range_,Screen_MIN_Sales_price_range_,Screen_MODE_Sales_date_,Screen_NUM_UNIQUE_Sales_date_,Screen_SUM_Sales_price_range_,Memory_COUNT_Sales_,Memory_MAX_Sales_price_range_,Memory_MEAN_Sales_price_range_,Memory_MIN_Sales_price_range_,Memory_MODE_Sales_date_,Memory_NUM_UNIQUE_Sales_date_,Memory_SUM_Sales_price_range_,TechSpec_COUNT_Sales_,TechSpec_MAX_Sales_price_range_,TechSpec_MEAN_Sales_price_range_,TechSpec_MIN_Sales_price_range_,TechSpec_MODE_Sales_date_,TechSpec_NUM_UNIQUE_Sales_date_,TechSpec_SUM_Sales_price_range_
604,15/02/2022,3,18,13,14,3,1047,508,668,4,178,0.9,1263,TRUE,2.3,7,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
606,15/02/2022,3,20,10,18,17,1937,1634,1021,16,172,0.1,1894,TRUE,0.5,3,FALSE,TRUE,TRUE,FALSE,TRUE,16,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
608,15/02/2022,3,9,2,5,0,1784,551,2388,27,167,0.5,837,TRUE,1.1,4,TRUE,TRUE,TRUE,FALSE,FALSE,14,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
611,15/02/2022,3,9,2,15,4,914,12,3616,44,127,0.6,520,FALSE,0.6,3,FALSE,FALSE,TRUE,TRUE,TRUE,18,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
614,15/02/2022,3,15,9,6,5,1649,633,3352,56,111,0.5,1733,FALSE,1.6,6,FALSE,FALSE,TRUE,FALSE,TRUE,9,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
617,15/02/2022,3,7,4,9,5,1084,76,3691,60,171,0.4,1938,TRUE,1.4,2,FALSE,TRUE,TRUE,FALSE,TRUE,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
623,15/02/2022,3,6,4,13,2,1584,661,294,22,119,0.1,1568,TRUE,1.8,8,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
625,15/02/2022,3,5,0,11,9,810,352,286,57,108,0.8,1371,FALSE,0.5,4,FALSE,FALSE,FALSE,TRUE,TRUE,9,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
626,15/02/2022,3,7,1,17,8,793,426,3285,15,100,0.9,1739,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,9,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
628,15/02/2022,3,9,0,17,6,1511,346,3547,54,112,0.3,1507,FALSE,3,6,TRUE,FALSE,FALSE,TRUE,TRUE,18,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
632,15/02/2022,3,15,10,6,3,997,972,3521,3,148,0.6,621,TRUE,1.9,8,FALSE,TRUE,TRUE,FALSE,FALSE,10,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
636,15/02/2022,3,6,3,10,2,1986,257,3471,56,158,0.6,1078,FALSE,2.5,2,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
642,15/02/2022,3,10,1,5,4,1293,871,337,10,105,1,1329,TRUE,2.8,4,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
643,15/02/2022,3,4,2,11,6,1623,927,1868,13,147,0.7,1923,TRUE,0.5,2,FALSE,FALSE,FALSE,TRUE,TRUE,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
644,15/02/2022,3,0,0,19,18,586,519,1509,53,200,0.4,613,TRUE,2.5,8,TRUE,FALSE,FALSE,FALSE,TRUE,13,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
645,15/02/2022,3,9,4,17,0,862,682,2903,53,141,0.5,1268,TRUE,2.7,1,FALSE,FALSE,FALSE,FALSE,FALSE,16,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
646,15/02/2022,3,5,2,8,6,1527,491,1231,3,83,0.6,519,TRUE,2.9,3,TRUE,TRUE,FALSE,FALSE,TRUE,16,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
652,15/02/2022,3,10,8,17,14,1389,1369,1342,31,183,0.5,1878,TRUE,0.8,7,TRUE,FALSE,TRUE,FALSE,FALSE,18,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
653,15/02/2022,3,4,1,6,0,1387,456,3386,2,92,1,1141,FALSE,2.9,2,FALSE,TRUE,TRUE,TRUE,TRUE,11,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
662,15/02/2022,3,15,6,19,14,973,939,1664,41,81,0.9,1887,FALSE,1.7,8,FALSE,FALSE,FALSE,TRUE,TRUE,14,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
663,15/02/2022,3,16,12,16,3,512,140,3334,41,92,0.3,876,FALSE,2.7,7,TRUE,FALSE,FALSE,TRUE,TRUE,14,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
672,15/02/2022,3,9,6,8,6,1697,1182,355,18,178,0.1,703,TRUE,1.3,1,TRUE,FALSE,TRUE,TRUE,TRUE,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
675,15/02/2022,3,18,7,11,3,838,356,341,47,153,0.5,617,TRUE,0.6,8,TRUE,TRUE,FALSE,FALSE,FALSE,5,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
678,15/02/2022,3,9,8,8,4,891,57,3816,12,118,0.8,1770,FALSE,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,19,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
681,15/02/2022,3,17,8,12,9,1426,1371,3891,56,174,0.1,576,FALSE,0.9,5,TRUE,FALSE,TRUE,FALSE,FALSE,18,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
684,15/02/2022,3,15,11,6,4,1516,1364,2279,24,195,0.5,823,FALSE,2.5,5,TRUE,FALSE,FALSE,TRUE,TRUE,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
685,15/02/2022,3,19,5,9,4,1156,701,3828,44,109,0.9,1928,FALSE,0.5,8,FALSE,FALSE,TRUE,FALSE,TRUE,12,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
687,15/02/2022,3,1,0,9,0,1814,483,2162,42,101,0.7,1517,TRUE,1.6,3,FALSE,FALSE,TRUE,TRUE,TRUE,18,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
711,15/02/2022,3,13,6,16,7,1374,1236,1017,29,112,0.7,1847,TRUE,2.8,7,FALSE,FALSE,TRUE,FALSE,TRUE,11,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
712,15/02/2022,3,19,9,7,0,1338,1247,2951,46,120,0.5,1363,FALSE,2.1,4,FALSE,TRUE,TRUE,TRUE,TRUE,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
713,15/02/2022,3,1,0,18,14,1045,198,533,39,112,0.4,1946,TRUE,0.5,5,TRUE,FALSE,FALSE,TRUE,TRUE,17,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
718,15/02/2022,3,9,7,6,5,1612,1610,519,38,110,0.8,897,TRUE,2.4,2,FALSE,FALSE,TRUE,TRUE,TRUE,7,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
728,15/02/2022,3,9,2,14,8,880,801,2244,12,179,0.8,926,FALSE,1.7,2,TRUE,FALSE,FALSE,FALSE,FALSE,14,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
733,15/02/2022,3,16,5,11,10,623,450,1435,32,181,0.2,1181,TRUE,1.6,1,FALSE,TRUE,TRUE,TRUE,TRUE,13,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3,1,3,3,3,22691,1,3
737,16/02/2022,3,8,7,12,3,1928,1243,3269,28,95,0.7,1324,TRUE,0.9,6,TRUE,TRUE,TRUE,TRUE,TRUE,19,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
739,16/02/2022,3,3,1,10,6,630,81,1604,53,146,0.1,1888,TRUE,2.7,4,TRUE,TRUE,FALSE,TRUE,TRUE,6,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
742,16/02/2022,3,16,11,16,1,769,19,2637,24,130,0.6,1183,TRUE,0.5,2,TRUE,FALSE,TRUE,FALSE,TRUE,6,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
744,16/02/2022,3,15,2,8,0,1805,1526,3258,27,137,0.7,1159,FALSE,2.1,1,FALSE,FALSE,FALSE,TRUE,TRUE,2,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
748,16/02/2022,3,20,18,5,3,876,169,1039,57,111,0.8,1836,TRUE,0.6,5,TRUE,FALSE,FALSE,TRUE,TRUE,8,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
749,16/02/2022,3,0,0,11,9,750,599,1895,31,117,0.7,1290,TRUE,1.3,8,TRUE,FALSE,FALSE,FALSE,FALSE,12,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
750,16/02/2022,3,6,3,11,1,1573,446,1315,5,185,0.1,645,FALSE,2.9,3,FALSE,TRUE,TRUE,FALSE,TRUE,4,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
756,16/02/2022,3,17,9,16,5,1760,181,575,41,139,0.1,1693,FALSE,1.4,2,TRUE,TRUE,FALSE,FALSE,FALSE,20,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
758,16/02/2022,3,6,5,18,6,1210,186,2545,35,173,0.9,1564,TRUE,1.7,4,TRUE,FALSE,FALSE,FALSE,TRUE,4,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
762,16/02/2022,3,0,0,14,13,1706,35,2691,47,85,0.1,1859,FALSE,0.5,7,TRUE,FALSE,TRUE,TRUE,TRUE,19,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
763,16/02/2022,3,17,5,8,7,1669,769,3787,6,163,0.6,975,FALSE,0.9,6,FALSE,TRUE,FALSE,FALSE,FALSE,18,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
767,16/02/2022,3,11,7,13,2,1668,495,1732,11,191,0.5,1620,FALSE,2,4,TRUE,TRUE,TRUE,TRUE,TRUE,13,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
769,16/02/2022,3,19,9,16,7,553,59,1424,46,107,0.1,1324,FALSE,1.7,2,FALSE,FALSE,TRUE,FALSE,TRUE,13,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
770,16/02/2022,3,2,1,6,1,1248,550,267,39,129,0.2,1363,TRUE,2.6,5,FALSE,TRUE,TRUE,TRUE,TRUE,15,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
771,16/02/2022,3,13,0,6,2,544,509,3153,18,148,0.4,1570,TRUE,2.8,5,TRUE,TRUE,FALSE,TRUE,TRUE,7,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
772,16/02/2022,3,16,6,6,1,592,351,2905,64,83,0.4,1524,TRUE,2.1,5,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
775,16/02/2022,3,10,1,17,10,1485,74,1831,15,159,0.5,981,TRUE,0.5,5,TRUE,TRUE,TRUE,FALSE,TRUE,7,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
778,16/02/2022,3,7,5,7,5,1962,757,1190,13,108,0.2,1986,TRUE,0.8,8,FALSE,FALSE,FALSE,TRUE,TRUE,17,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
784,16/02/2022,3,2,0,14,13,1910,349,2753,38,199,0.4,782,FALSE,1.1,7,TRUE,FALSE,FALSE,TRUE,TRUE,20,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
785,16/02/2022,3,12,6,12,4,1680,667,1005,36,82,0.5,1452,FALSE,0.9,5,TRUE,TRUE,TRUE,TRUE,TRUE,15,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
789,16/02/2022,3,4,3,14,8,896,579,774,42,144,0.1,1329,TRUE,1,7,TRUE,FALSE,FALSE,TRUE,TRUE,10,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
791,16/02/2022,3,9,5,15,13,1359,5,343,38,95,0.3,986,TRUE,2.2,7,FALSE,TRUE,TRUE,TRUE,TRUE,12,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
795,16/02/2022,3,1,0,13,4,555,211,3386,40,119,0.1,1140,FALSE,0.9,3,FALSE,TRUE,TRUE,FALSE,TRUE,2,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
797,16/02/2022,3,20,8,16,4,681,493,3934,25,108,0.4,1360,FALSE,0.7,7,FALSE,FALSE,FALSE,TRUE,TRUE,5,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
798,16/02/2022,3,6,2,11,1,1246,1019,3913,28,154,0.2,1038,TRUE,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,16,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
799,16/02/2022,3,11,4,14,8,1981,110,851,46,152,0.4,1111,FALSE,2.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
800,16/02/2022,3,19,8,18,12,1470,892,1458,52,121,0.8,1220,TRUE,0.5,3,TRUE,FALSE,TRUE,FALSE,FALSE,19,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
802,16/02/2022,3,8,2,15,2,1137,179,1966,23,187,0.8,1800,FALSE,1.6,2,FALSE,TRUE,TRUE,FALSE,FALSE,7,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
808,16/02/2022,3,16,13,10,7,1764,444,592,36,185,0.4,1492,FALSE,0.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,18,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
812,16/02/2022,3,0,0,17,7,1854,486,2981,46,144,0.7,669,FALSE,0.5,2,TRUE,FALSE,TRUE,FALSE,FALSE,14,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
818,16/02/2022,3,3,1,16,0,514,346,1901,17,162,0.7,974,FALSE,2.1,4,TRUE,FALSE,FALSE,TRUE,TRUE,9,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
821,16/02/2022,3,8,1,16,0,1609,102,695,21,105,0.2,1724,TRUE,2,2,FALSE,FALSE,TRUE,FALSE,TRUE,12,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
824,16/02/2022,3,10,6,5,2,523,416,3864,37,184,0.5,1036,TRUE,1.4,7,TRUE,FALSE,TRUE,TRUE,TRUE,13,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
828,16/02/2022,3,13,2,8,2,1934,1445,2452,48,198,0.4,1730,TRUE,1.3,2,TRUE,FALSE,TRUE,TRUE,TRUE,11,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
831,16/02/2022,3,3,2,12,2,1984,900,2917,59,110,0.7,805,TRUE,2.4,1,FALSE,TRUE,TRUE,FALSE,TRUE,20,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
836,16/02/2022,3,2,1,18,5,1418,1354,2734,7,102,0.4,1191,TRUE,1.7,3,FALSE,TRUE,FALSE,FALSE,TRUE,15,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
838,16/02/2022,3,7,3,6,5,1896,1390,817,37,123,0.7,966,FALSE,0.5,3,FALSE,TRUE,FALSE,FALSE,TRUE,20,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
846,16/02/2022,3,5,4,11,10,1905,442,2658,63,83,0.7,1170,FALSE,2.2,1,TRUE,TRUE,FALSE,TRUE,TRUE,11,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
850,16/02/2022,3,16,6,17,9,1562,9,1415,37,183,0.7,1741,FALSE,0.5,1,TRUE,TRUE,TRUE,FALSE,FALSE,10,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
852,16/02/2022,3,15,4,16,11,1131,1014,2947,33,196,0.7,1976,TRUE,2.5,3,TRUE,FALSE,TRUE,FALSE,TRUE,4,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
853,16/02/2022,3,2,1,18,13,695,566,3747,62,142,0.5,1270,FALSE,0.5,4,TRUE,FALSE,FALSE,TRUE,TRUE,8,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
854,16/02/2022,3,4,0,7,3,818,522,552,52,187,0.6,1246,TRUE,1.6,8,TRUE,FALSE,TRUE,FALSE,TRUE,8,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
864,16/02/2022,3,16,2,14,8,566,520,1521,60,124,1,1869,TRUE,1.6,6,FALSE,FALSE,FALSE,TRUE,TRUE,18,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
865,16/02/2022,3,3,1,5,0,807,185,1830,33,127,0.9,1670,TRUE,0.5,2,TRUE,FALSE,FALSE,TRUE,TRUE,6,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
866,16/02/2022,3,15,8,9,4,584,573,3822,57,188,0.5,1734,TRUE,1.4,4,TRUE,FALSE,TRUE,FALSE,FALSE,6,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
867,16/02/2022,3,11,7,11,2,637,76,1914,59,166,0.3,602,TRUE,2.5,4,FALSE,FALSE,FALSE,TRUE,TRUE,10,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
869,16/02/2022,3,14,11,7,3,1766,772,3120,8,164,0.7,1445,FALSE,1.4,4,FALSE,TRUE,FALSE,TRUE,TRUE,15,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
873,16/02/2022,3,3,1,18,15,538,153,2447,43,124,0.8,1252,FALSE,2.6,1,FALSE,TRUE,TRUE,TRUE,TRUE,11,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
875,16/02/2022,3,3,0,14,10,796,727,3402,47,119,0.5,914,FALSE,2.3,3,TRUE,TRUE,TRUE,TRUE,TRUE,5,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
876,16/02/2022,3,6,3,5,3,716,686,763,14,101,0.3,1439,FALSE,2.6,8,FALSE,TRUE,TRUE,TRUE,TRUE,4,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
881,16/02/2022,3,14,8,19,10,1372,666,3720,23,136,0.8,667,TRUE,0.7,4,FALSE,FALSE,TRUE,FALSE,TRUE,10,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
882,16/02/2022,3,6,5,10,7,1602,1039,2500,29,196,0.9,1791,TRUE,2.3,1,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
884,16/02/2022,3,13,5,11,1,1719,15,2395,33,136,0.6,1276,TRUE,3,4,FALSE,TRUE,FALSE,TRUE,TRUE,10,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
891,16/02/2022,3,9,3,8,3,1382,476,2510,40,166,0.7,853,TRUE,0.6,4,FALSE,FALSE,TRUE,TRUE,TRUE,6,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
898,16/02/2022,3,6,5,5,4,1203,530,2402,44,189,0.1,1307,TRUE,2.1,5,FALSE,FALSE,FALSE,FALSE,FALSE,19,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
903,16/02/2022,3,3,2,8,7,1806,419,1197,20,156,0.5,1733,TRUE,0.5,8,FALSE,FALSE,FALSE,FALSE,FALSE,10,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
906,16/02/2022,3,20,3,15,5,1535,1019,1852,22,87,0.5,1657,TRUE,2.6,4,FALSE,FALSE,TRUE,TRUE,TRUE,12,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
914,16/02/2022,3,3,0,16,5,1643,762,2900,24,119,0.3,1691,FALSE,0.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,19,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3,1,3,3,3,22692,1,3
919,17/02/2022,3,17,5,13,5,1346,625,1765,21,107,0.5,1182,TRUE,1.4,2,FALSE,TRUE,TRUE,TRUE,TRUE,6,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
922,17/02/2022,3,1,0,9,0,1667,1117,1442,62,94,0.1,781,FALSE,0.9,2,TRUE,TRUE,TRUE,FALSE,TRUE,16,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
923,17/02/2022,3,20,9,17,5,1577,1068,3184,45,200,0.1,790,FALSE,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,13,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
924,17/02/2022,3,0,0,18,14,868,464,1780,62,199,0.9,1480,TRUE,0.9,1,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
926,17/02/2022,3,20,1,8,2,721,148,1443,59,183,0.7,1545,FALSE,1.7,3,TRUE,TRUE,FALSE,TRUE,TRUE,16,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
933,17/02/2022,3,5,0,19,1,655,75,2909,3,154,0.9,1387,TRUE,1,6,FALSE,TRUE,FALSE,TRUE,TRUE,4,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
