SalesID,date,price_range,CameraID,ScreenID,MemoryID,TechSpecID
51162,2/3/2022,0,11162,21162,31162,41162
51163,2/3/2022,0,11163,21163,31163,41163
51164,2/3/2022,2,11164,21164,31164,41164
51165,2/3/2022,3,11165,21165,31165,41165
51166,2/3/2022,1,11166,21166,31166,41166
51167,2/3/2022,2,11167,21167,31167,41167
51168,2/3/2022,3,11168,21168,31168,41168
51169,3/3/2022,1,11169,21169,31169,41169
51170,3/3/2022,3,11170,21170,31170,41170
51171,3/3/2022,1,11171,21171,31171,41171
51172,3/3/2022,2,11172,21172,31172,41172
51173,3/3/2022,2,11173,21173,31173,41173
51174,3/3/2022,3,11174,21174,31174,41174
51175,3/3/2022,2,11175,21175,31175,41175
51176,3/3/2022,0,11176,21176,31176,41176
51177,3/3/2022,3,11177,21177,31177,41177
51178,3/3/2022,2,11178,21178,31178,41178
51179,3/3/2022,1,11179,21179,31179,41179
51180,3/3/2022,0,11180,21180,31180,41180
51181,3/3/2022,0,11181,21181,31181,41181
51182,3/3/2022,2,11182,21182,31182,41182
51183,3/3/2022,3,11183,21183,31183,41183
51184,3/3/2022,3,11184,21184,31184,41184
51185,3/3/2022,0,11185,21185,31185,41185
51186,3/3/2022,2,11186,21186,31186,41186
51187,3/3/2022,3,11187,21187,31187,41187
51188,3/3/2022,1,11188,21188,31188,41188
51189,3/3/2022,3,11189,21189,31189,41189
51190,3/3/2022,1,11190,21190,31190,41190
51191,3/3/2022,2,11191,21191,31191,41191
51192,3/3/2022,3,11192,21192,31192,41192
51193,3/3/2022,3,11193,21193,31193,41193
51194,3/3/2022,2,11194,21194,31194,41194
51195,3/3/2022,2,11195,21195,31195,41195
51196,3/3/2022,2,11196,21196,31196,41196
51197,3/3/2022,3,11197,21197,31197,41197
51198,3/3/2022,1,11198,21198,31198,41198
51199,3/3/2022,1,11199,21199,31199,41199
51200,3/3/2022,0,11200,21200,31200,41200
51201,3/3/2022,1,11201,21201,31201,41201
51202,3/3/2022,0,11202,21202,31202,41202
51203,3/3/2022,2,11203,21203,31203,41203
51204,3/3/2022,2,11204,21204,31204,41204
51205,3/3/2022,2,11205,21205,31205,41205
51206,3/3/2022,2,11206,21206,31206,41206
51207,3/3/2022,1,11207,21207,31207,41207
51208,3/3/2022,3,11208,21208,31208,41208
51209,3/3/2022,3,11209,21209,31209,41209
51210,3/3/2022,2,11210,21210,31210,41210
51211,3/3/2022,2,11211,21211,31211,41211
51212,3/3/2022,0,11212,21212,31212,41212
51213,3/3/2022,2,11213,21213,31213,41213
51214,3/3/2022,0,11214,21214,31214,41214
51215,3/3/2022,3,11215,21215,31215,41215
51216,3/3/2022,0,11216,21216,31216,41216
51217,3/3/2022,1,11217,21217,31217,41217
51218,3/3/2022,1,11218,21218,31218,41218
51219,3/3/2022,3,11219,21219,31219,41219
51220,3/3/2022,0,11220,21220,31220,41220
51221,3/3/2022,0,11221,21221,31221,41221
51222,3/3/2022,3,11222,21222,31222,41222
51223,3/3/2022,2,11223,21223,31223,41223
51224,3/3/2022,3,11224,21224,31224,41224
51225,3/3/2022,3,11225,21225,31225,41225
51226,3/3/2022,3,11226,21226,31226,41226
51227,3/3/2022,2,11227,21227,31227,41227
51228,3/3/2022,2,11228,21228,31228,41228
51229,3/3/2022,3,11229,21229,31229,41229
51230,3/3/2022,3,11230,21230,31230,41230
51231,3/3/2022,3,11231,21231,31231,41231
51232,3/3/2022,0,11232,21232,31232,41232
51233,3/3/2022,1,11233,21233,31233,41233
51234,3/3/2022,2,11234,21234,31234,41234
51235,3/3/2022,0,11235,21235,31235,41235
51236,3/3/2022,1,11236,21236,31236,41236
51237,3/3/2022,3,11237,21237,31237,41237
51238,3/3/2022,1,11238,21238,31238,41238
51239,3/3/2022,0,11239,21239,31239,41239
51240,3/3/2022,2,11240,21240,31240,41240
51241,3/3/2022,2,11241,21241,31241,41241
51242,3/3/2022,3,11242,21242,31242,41242
51243,3/3/2022,2,11243,21243,31243,41243
51244,3/3/2022,3,11244,21244,31244,41244
51245,3/3/2022,3,11245,21245,31245,41245
51246,3/3/2022,0,11246,21246,31246,41246
51247,3/3/2022,1,11247,21247,31247,41247
51248,3/3/2022,1,11248,21248,31248,41248
51249,3/3/2022,0,11249,21249,31249,41249
51250,3/3/2022,2,11250,21250,31250,41250
51251,3/3/2022,2,11251,21251,31251,41251
51252,3/3/2022,1,11252,21252,31252,41252
51253,3/3/2022,0,11253,21253,31253,41253
51254,3/3/2022,0,11254,21254,31254,41254
51255,3/3/2022,2,11255,21255,31255,41255
51256,3/3/2022,0,11256,21256,31256,41256
51257,3/3/2022,1,11257,21257,31257,41257
51258,3/3/2022,0,11258,21258,31258,41258
51259,3/3/2022,3,11259,21259,31259,41259
51260,3/3/2022,1,11260,21260,31260,41260
51261,3/3/2022,1,11261,21261,31261,41261
51262,3/3/2022,0,11262,21262,31262,41262
51263,3/3/2022,0,11263,21263,31263,41263
51264,3/3/2022,3,11264,21264,31264,41264
51265,3/3/2022,1,11265,21265,31265,41265
51266,3/3/2022,3,11266,21266,31266,41266
51267,3/3/2022,1,11267,21267,31267,41267
51268,3/3/2022,2,11268,21268,31268,41268
51269,3/3/2022,1,11269,21269,31269,41269
51270,3/3/2022,0,11270,21270,31270,41270
51271,3/3/2022,0,11271,21271,31271,41271
51272,3/3/2022,3,11272,21272,31272,41272
51273,3/3/2022,1,11273,21273,31273,41273
51274,3/3/2022,2,11274,21274,31274,41274
51275,3/3/2022,2,11275,21275,31275,41275
51276,3/3/2022,3,11276,21276,31276,41276
51277,3/3/2022,1,11277,21277,31277,41277
51278,3/3/2022,0,11278,21278,31278,41278
51279,3/3/2022,0,11279,21279,31279,41279
51280,3/3/2022,3,11280,21280,31280,41280
51281,4/3/2022,3,11281,21281,31281,41281
51282,4/3/2022,1,11282,21282,31282,41282
51283,4/3/2022,1,11283,21283,31283,41283
51284,4/3/2022,2,11284,21284,31284,41284
51285,4/3/2022,1,11285,21285,31285,41285
51286,4/3/2022,3,11286,21286,31286,41286
51287,4/3/2022,3,11287,21287,31287,41287
51288,4/3/2022,1,11288,21288,31288,41288
51289,4/3/2022,1,11289,21289,31289,41289
51290,4/3/2022,3,11290,21290,31290,41290
51291,4/3/2022,3,11291,21291,31291,41291
51292,4/3/2022,2,11292,21292,31292,41292
51293,4/3/2022,3,11293,21293,31293,41293
51294,4/3/2022,0,11294,21294,31294,41294
51295,4/3/2022,1,11295,21295,31295,41295
51296,4/3/2022,3,11296,21296,31296,41296
51297,4/3/2022,1,11297,21297,31297,41297
51298,4/3/2022,0,11298,21298,31298,41298
51299,4/3/2022,1,11299,21299,31299,41299
51300,4/3/2022,3,11300,21300,31300,41300
51301,4/3/2022,0,11301,21301,31301,41301
51302,4/3/2022,0,11302,21302,31302,41302
51303,4/3/2022,3,11303,21303,31303,41303
51304,4/3/2022,0,11304,21304,31304,41304
51305,4/3/2022,1,11305,21305,31305,41305
51306,4/3/2022,1,11306,21306,31306,41306
51307,4/3/2022,2,11307,21307,31307,41307
51308,4/3/2022,0,11308,21308,31308,41308
51309,4/3/2022,2,11309,21309,31309,41309
51310,4/3/2022,3,11310,21310,31310,41310
51311,4/3/2022,2,11311,21311,31311,41311
51312,4/3/2022,3,11312,21312,31312,41312
51313,4/3/2022,0,11313,21313,31313,41313
51314,4/3/2022,2,11314,21314,31314,41314
51315,4/3/2022,3,11315,21315,31315,41315
51316,4/3/2022,1,11316,21316,31316,41316
51317,4/3/2022,0,11317,21317,31317,41317
51318,4/3/2022,0,11318,21318,31318,41318
51319,4/3/2022,1,11319,21319,31319,41319
51320,4/3/2022,0,11320,21320,31320,41320
51321,4/3/2022,3,11321,21321,31321,41321
51322,4/3/2022,3,11322,21322,31322,41322
51323,4/3/2022,0,11323,21323,31323,41323
51324,4/3/2022,0,11324,21324,31324,41324
51325,4/3/2022,0,11325,21325,31325,41325
51326,4/3/2022,2,11326,21326,31326,41326
51327,4/3/2022,1,11327,21327,31327,41327
51328,4/3/2022,2,11328,21328,31328,41328
51329,4/3/2022,1,11329,21329,31329,41329
51330,4/3/2022,1,11330,21330,31330,41330
51331,4/3/2022,1,11331,21331,31331,41331
51332,4/3/2022,1,11332,21332,31332,41332
51333,4/3/2022,1,11333,21333,31333,41333
51334,4/3/2022,2,11334,21334,31334,41334
51335,4/3/2022,2,11335,21335,31335,41335
51336,4/3/2022,3,11336,21336,31336,41336
51337,4/3/2022,0,11337,21337,31337,41337
51338,4/3/2022,2,11338,21338,31338,41338
51339,4/3/2022,2,11339,21339,31339,41339
51340,4/3/2022,2,11340,21340,31340,41340
51341,4/3/2022,1,11341,21341,31341,41341
51342,4/3/2022,2,11342,21342,31342,41342
51343,4/3/2022,3,11343,21343,31343,41343
51344,4/3/2022,0,11344,21344,31344,41344
51345,4/3/2022,1,11345,21345,31345,41345
51346,4/3/2022,2,11346,21346,31346,41346
51347,4/3/2022,2,11347,21347,31347,41347
51348,4/3/2022,2,11348,21348,31348,41348
51349,4/3/2022,2,11349,21349,31349,41349
51350,4/3/2022,1,11350,21350,31350,41350
51351,4/3/2022,3,11351,21351,31351,41351
51352,4/3/2022,0,11352,21352,31352,41352
51353,4/3/2022,2,11353,21353,31353,41353
51354,4/3/2022,2,11354,21354,31354,41354
51355,4/3/2022,1,11355,21355,31355,41355
51356,4/3/2022,2,11356,21356,31356,41356
51357,4/3/2022,0,11357,21357,31357,41357
51358,4/3/2022,0,11358,21358,31358,41358
51359,4/3/2022,3,11359,21359,31359,41359
51360,4/3/2022,1,11360,21360,31360,41360
51361,4/3/2022,0,11361,21361,31361,41361
51362,4/3/2022,3,11362,21362,31362,41362
51363,4/3/2022,2,11363,21363,31363,41363
51364,4/3/2022,0,11364,21364,31364,41364
51365,4/3/2022,0,11365,21365,31365,41365
51366,4/3/2022,2,11366,21366,31366,41366
51367,4/3/2022,3,11367,21367,31367,41367
51368,4/3/2022,2,11368,21368,31368,41368
51369,4/3/2022,1,11369,21369,31369,41369
51370,4/3/2022,3,11370,21370,31370,41370
51371,4/3/2022,1,11371,21371,31371,41371
51372,4/3/2022,3,11372,21372,31372,41372
51373,4/3/2022,0,11373,21373,31373,41373
51374,4/3/2022,3,11374,21374,31374,41374
51375,4/3/2022,2,11375,21375,31375,41375
51376,4/3/2022,0,11376,21376,31376,41376
51377,4/3/2022,1,11377,21377,31377,41377
51378,4/3/2022,0,11378,21378,31378,41378
51379,4/3/2022,3,11379,21379,31379,41379
51380,4/3/2022,1,11380,21380,31380,41380
51381,4/3/2022,2,11381,21381,31381,41381
51382,4/3/2022,2,11382,21382,31382,41382
51383,4/3/2022,2,11383,21383,31383,41383
51384,4/3/2022,2,11384,21384,31384,41384
51385,4/3/2022,3,11385,21385,31385,41385
51386,4/3/2022,3,11386,21386,31386,41386
51387,4/3/2022,1,11387,21387,31387,41387
51388,4/3/2022,2,11388,21388,31388,41388
51389,4/3/2022,3,11389,21389,31389,41389
51390,4/3/2022,3,11390,21390,31390,41390
51391,4/3/2022,1,11391,21391,31391,41391
51392,4/3/2022,3,11392,21392,31392,41392
51393,4/3/2022,3,11393,21393,31393,41393
51394,5/3/2022,1,11394,21394,31394,41394
51395,5/3/2022,3,11395,21395,31395,41395
51396,5/3/2022,3,11396,21396,31396,41396
51397,5/3/2022,0,11397,21397,31397,41397
51398,5/3/2022,1,11398,21398,31398,41398
51399,5/3/2022,3,11399,21399,31399,41399
51400,5/3/2022,2,11400,21400,31400,41400
51401,5/3/2022,3,11401,21401,31401,41401
51402,5/3/2022,3,11402,21402,31402,41402
51403,5/3/2022,2,11403,21403,31403,41403
51404,5/3/2022,2,11404,21404,31404,41404
51405,5/3/2022,3,11405,21405,31405,41405
51406,5/3/2022,3,11406,21406,31406,41406
51407,5/3/2022,0,11407,21407,31407,41407
51408,5/3/2022,2,11408,21408,31408,41408
51409,5/3/2022,2,11409,21409,31409,41409
51410,5/3/2022,0,11410,21410,31410,41410
51411,5/3/2022,3,11411,21411,31411,41411
51412,5/3/2022,1,11412,21412,31412,41412
51413,5/3/2022,2,11413,21413,31413,41413
51414,5/3/2022,3,11414,21414,31414,41414
51415,5/3/2022,2,11415,21415,31415,41415
51416,5/3/2022,1,11416,21416,31416,41416
51417,5/3/2022,1,11417,21417,31417,41417
51418,5/3/2022,1,11418,21418,31418,41418
51419,5/3/2022,0,11419,21419,31419,41419
51420,5/3/2022,1,11420,21420,31420,41420
51421,5/3/2022,2,11421,21421,31421,41421
51422,5/3/2022,2,11422,21422,31422,41422
51423,5/3/2022,0,11423,21423,31423,41423
51424,5/3/2022,2,11424,21424,31424,41424
51425,5/3/2022,2,11425,21425,31425,41425
51426,5/3/2022,0,11426,21426,31426,41426
51427,5/3/2022,3,11427,21427,31427,41427
51428,5/3/2022,1,11428,21428,31428,41428
51429,5/3/2022,1,11429,21429,31429,41429
51430,5/3/2022,3,11430,21430,31430,41430
51431,5/3/2022,1,11431,21431,31431,41431
51432,5/3/2022,3,11432,21432,31432,41432
51433,5/3/2022,1,11433,21433,31433,41433
51434,5/3/2022,0,11434,21434,31434,41434
51435,5/3/2022,0,11435,21435,31435,41435
51436,5/3/2022,3,11436,21436,31436,41436
51437,5/3/2022,1,11437,21437,31437,41437
51438,5/3/2022,3,11438,21438,31438,41438
51439,5/3/2022,0,11439,21439,31439,41439
51440,5/3/2022,0,11440,21440,31440,41440
51441,5/3/2022,1,11441,21441,31441,41441
51442,5/3/2022,3,11442,21442,31442,41442
51443,5/3/2022,1,11443,21443,31443,41443
51444,5/3/2022,0,11444,21444,31444,41444
51445,5/3/2022,0,11445,21445,31445,41445
51446,5/3/2022,2,11446,21446,31446,41446
51447,5/3/2022,2,11447,21447,31447,41447
51448,5/3/2022,2,11448,21448,31448,41448
51449,5/3/2022,1,11449,21449,31449,41449
51450,5/3/2022,1,11450,21450,31450,41450
51451,5/3/2022,1,11451,21451,31451,41451
51452,5/3/2022,3,11452,21452,31452,41452
51453,5/3/2022,0,11453,21453,31453,41453
51454,5/3/2022,3,11454,21454,31454,41454
51455,5/3/2022,2,11455,21455,31455,41455
51456,5/3/2022,1,11456,21456,31456,41456
51457,5/3/2022,3,11457,21457,31457,41457
51458,5/3/2022,1,11458,21458,31458,41458
51459,5/3/2022,0,11459,21459,31459,41459
51460,5/3/2022,2,11460,21460,31460,41460
51461,5/3/2022,2,11461,21461,31461,41461
51462,5/3/2022,1,11462,21462,31462,41462
51463,5/3/2022,0,11463,21463,31463,41463
51464,5/3/2022,0,11464,21464,31464,41464
51465,5/3/2022,3,11465,21465,31465,41465
51466,5/3/2022,3,11466,21466,31466,41466
51467,5/3/2022,0,11467,21467,31467,41467
51468,5/3/2022,0,11468,21468,31468,41468
51469,5/3/2022,1,11469,21469,31469,41469
51470,5/3/2022,3,11470,21470,31470,41470
51471,5/3/2022,3,11471,21471,31471,41471
51472,5/3/2022,1,11472,21472,31472,41472
51473,5/3/2022,0,11473,21473,31473,41473
51474,5/3/2022,2,11474,21474,31474,41474
51475,5/3/2022,2,11475,21475,31475,41475
51476,5/3/2022,3,11476,21476,31476,41476
51477,5/3/2022,0,11477,21477,31477,41477
51478,5/3/2022,3,11478,21478,31478,41478
51479,5/3/2022,3,11479,21479,31479,41479
51480,5/3/2022,0,11480,21480,31480,41480
51481,5/3/2022,3,11481,21481,31481,41481
51482,5/3/2022,0,11482,21482,31482,41482
51483,5/3/2022,3,11483,21483,31483,41483
51484,5/3/2022,1,11484,21484,31484,41484
51485,5/3/2022,0,11485,21485,31485,41485
51486,5/3/2022,2,11486,21486,31486,41486
51487,5/3/2022,2,11487,21487,31487,41487
51488,5/3/2022,1,11488,21488,31488,41488
51489,5/3/2022,2,11489,21489,31489,41489
51490,5/3/2022,0,11490,21490,31490,41490
51491,5/3/2022,3,11491,21491,31491,41491
51492,5/3/2022,2,11492,21492,31492,41492
51493,5/3/2022,0,11493,21493,31493,41493
51494,5/3/2022,1,11494,21494,31494,41494
51495,5/3/2022,2,11495,21495,31495,41495
51496,5/3/2022,3,11496,21496,31496,41496
51497,5/3/2022,1,11497,21497,31497,41497
51498,5/3/2022,2,11498,21498,31498,41498
51499,5/3/2022,3,11499,21499,31499,41499
51500,5/3/2022,0,11500,21500,31500,41500
51501,6/3/2022,3,11501,21501,31501,41501
51502,6/3/2022,1,11502,21502,31502,41502
51503,6/3/2022,0,11503,21503,31503,41503
51504,6/3/2022,0,11504,21504,31504,41504
51505,6/3/2022,1,11505,21505,31505,41505
51506,6/3/2022,2,11506,21506,31506,41506
51507,6/3/2022,2,11507,21507,31507,41507
51508,6/3/2022,2,11508,21508,31508,41508
51509,6/3/2022,2,11509,21509,31509,41509
51510,6/3/2022,3,11510,21510,31510,41510
51511,6/3/2022,3,11511,21511,31511,41511
51512,6/3/2022,0,11512,21512,31512,41512
51513,6/3/2022,1,11513,21513,31513,41513
51514,6/3/2022,1,11514,21514,31514,41514
51515,6/3/2022,2,11515,21515,31515,41515
51516,6/3/2022,1,11516,21516,31516,41516
51517,6/3/2022,3,11517,21517,31517,41517
51518,6/3/2022,3,11518,21518,31518,41518
51519,6/3/2022,3,11519,21519,31519,41519
51520,6/3/2022,3,11520,21520,31520,41520
51521,6/3/2022,1,11521,21521,31521,41521
51522,6/3/2022,3,11522,21522,31522,41522
51523,6/3/2022,3,11523,21523,31523,41523
51524,6/3/2022,3,11524,21524,31524,41524
51525,6/3/2022,3,11525,21525,31525,41525
51526,6/3/2022,2,11526,21526,31526,41526
51527,6/3/2022,3,11527,21527,31527,41527
51528,6/3/2022,2,11528,21528,31528,41528
51529,6/3/2022,2,11529,21529,31529,41529
51530,6/3/2022,0,11530,21530,31530,41530
51531,6/3/2022,0,11531,21531,31531,41531
51532,6/3/2022,3,11532,21532,31532,41532
51533,6/3/2022,1,11533,21533,31533,41533
51534,6/3/2022,2,11534,21534,31534,41534
51535,6/3/2022,2,11535,21535,31535,41535
51536,6/3/2022,0,11536,21536,31536,41536
51537,6/3/2022,2,11537,21537,31537,41537
51538,6/3/2022,2,11538,21538,31538,41538
51539,6/3/2022,1,11539,21539,31539,41539
51540,6/3/2022,0,11540,21540,31540,41540
51541,6/3/2022,3,11541,21541,31541,41541
51542,6/3/2022,1,11542,21542,31542,41542
51543,6/3/2022,1,11543,21543,31543,41543
51544,6/3/2022,1,11544,21544,31544,41544
51545,6/3/2022,1,11545,21545,31545,41545
51546,6/3/2022,1,11546,21546,31546,41546
51547,6/3/2022,2,11547,21547,31547,41547
51548,6/3/2022,2,11548,21548,31548,41548
51549,6/3/2022,1,11549,21549,31549,41549
51550,6/3/2022,3,11550,21550,31550,41550
51551,6/3/2022,1,11551,21551,31551,41551
51552,6/3/2022,0,11552,21552,31552,41552
51553,6/3/2022,1,11553,21553,31553,41553
51554,6/3/2022,0,11554,21554,31554,41554
51555,6/3/2022,0,11555,21555,31555,41555
51556,6/3/2022,2,11556,21556,31556,41556
51557,6/3/2022,2,11557,21557,31557,41557
51558,6/3/2022,2,11558,21558,31558,41558
51559,6/3/2022,0,11559,21559,31559,41559
51560,6/3/2022,3,11560,21560,31560,41560
51561,6/3/2022,1,11561,21561,31561,41561
51562,6/3/2022,2,11562,21562,31562,41562
51563,6/3/2022,1,11563,21563,31563,41563
51564,6/3/2022,2,11564,21564,31564,41564
51565,6/3/2022,0,11565,21565,31565,41565
51566,6/3/2022,0,11566,21566,31566,41566
51567,6/3/2022,1,11567,21567,31567,41567
51568,6/3/2022,3,11568,21568,31568,41568
51569,6/3/2022,3,11569,21569,31569,41569
51570,6/3/2022,3,11570,21570,31570,41570
51571,6/3/2022,3,11571,21571,31571,41571
51572,6/3/2022,3,11572,21572,31572,41572
51573,6/3/2022,3,11573,21573,31573,41573
51574,6/3/2022,0,11574,21574,31574,41574
51575,6/3/2022,2,11575,21575,31575,41575
51576,6/3/2022,2,11576,21576,31576,41576
51577,6/3/2022,0,11577,21577,31577,41577
51578,6/3/2022,0,11578,21578,31578,41578
51579,6/3/2022,3,11579,21579,31579,41579
51580,6/3/2022,3,11580,21580,31580,41580
51581,6/3/2022,3,11581,21581,31581,41581
51582,6/3/2022,0,11582,21582,31582,41582
51583,6/3/2022,0,11583,21583,31583,41583
51584,6/3/2022,3,11584,21584,31584,41584
51585,6/3/2022,0,11585,21585,31585,41585
51586,6/3/2022,0,11586,21586,31586,41586
51587,6/3/2022,1,11587,21587,31587,41587
51588,6/3/2022,2,11588,21588,31588,41588
51589,6/3/2022,0,11589,21589,31589,41589
51590,6/3/2022,2,11590,21590,31590,41590
51591,6/3/2022,3,11591,21591,31591,41591
51592,6/3/2022,1,11592,21592,31592,41592
51593,6/3/2022,3,11593,21593,31593,41593
51594,6/3/2022,2,11594,21594,31594,41594
51595,6/3/2022,0,11595,21595,31595,41595
51596,6/3/2022,2,11596,21596,31596,41596
51597,6/3/2022,2,11597,21597,31597,41597
51598,6/3/2022,0,11598,21598,31598,41598
51599,6/3/2022,0,11599,21599,31599,41599
51600,6/3/2022,1,11600,21600,31600,41600
51601,6/3/2022,3,11601,21601,31601,41601
51602,6/3/2022,0,11602,21602,31602,41602
51603,6/3/2022,1,11603,21603,31603,41603
51604,6/3/2022,1,11604,21604,31604,41604
51605,6/3/2022,2,11605,21605,31605,41605
51606,6/3/2022,2,11606,21606,31606,41606
51607,6/3/2022,0,11607,21607,31607,41607
51608,7/3/2022,2,11608,21608,31608,41608
51609,7/3/2022,2,11609,21609,31609,41609
51610,7/3/2022,0,11610,21610,31610,41610
51611,7/3/2022,1,11611,21611,31611,41611
51612,7/3/2022,3,11612,21612,31612,41612
51613,7/3/2022,0,11613,21613,31613,41613
51614,7/3/2022,2,11614,21614,31614,41614
51615,7/3/2022,2,11615,21615,31615,41615
51616,7/3/2022,3,11616,21616,31616,41616
51617,7/3/2022,1,11617,21617,31617,41617
51618,7/3/2022,3,11618,21618,31618,41618
51619,7/3/2022,2,11619,21619,31619,41619
51620,7/3/2022,2,11620,21620,31620,41620
51621,7/3/2022,1,11621,21621,31621,41621
51622,7/3/2022,2,11622,21622,31622,41622
51623,7/3/2022,2,11623,21623,31623,41623
51624,7/3/2022,1,11624,21624,31624,41624
51625,7/3/2022,1,11625,21625,31625,41625
51626,7/3/2022,0,11626,21626,31626,41626
51627,7/3/2022,1,11627,21627,31627,41627
51628,7/3/2022,0,11628,21628,31628,41628
51629,7/3/2022,1,11629,21629,31629,41629
51630,7/3/2022,0,11630,21630,31630,41630
51631,7/3/2022,3,11631,21631,31631,41631
51632,7/3/2022,1,11632,21632,31632,41632
51633,7/3/2022,1,11633,21633,31633,41633
51634,7/3/2022,3,11634,21634,31634,41634
51635,7/3/2022,1,11635,21635,31635,41635
51636,7/3/2022,3,11636,21636,31636,41636
51637,7/3/2022,2,11637,21637,31637,41637
51638,7/3/2022,1,11638,21638,31638,41638
51639,7/3/2022,1,11639,21639,31639,41639
51640,7/3/2022,0,11640,21640,31640,41640
51641,7/3/2022,2,11641,21641,31641,41641
51642,7/3/2022,0,11642,21642,31642,41642
51643,7/3/2022,2,11643,21643,31643,41643
51644,7/3/2022,0,11644,21644,31644,41644
51645,7/3/2022,2,11645,21645,31645,41645
51646,7/3/2022,0,11646,21646,31646,41646
51647,7/3/2022,1,11647,21647,31647,41647
51648,7/3/2022,3,11648,21648,31648,41648
51649,7/3/2022,1,11649,21649,31649,41649
51650,7/3/2022,2,11650,21650,31650,41650
51651,7/3/2022,2,11651,21651,31651,41651
51652,7/3/2022,0,11652,21652,31652,41652
51653,7/3/2022,1,11653,21653,31653,41653
51654,7/3/2022,0,11654,21654,31654,41654
51655,7/3/2022,3,11655,21655,31655,41655
51656,7/3/2022,2,11656,21656,31656,41656
51657,7/3/2022,1,11657,21657,31657,41657
51658,7/3/2022,3,11658,21658,31658,41658
51659,7/3/2022,2,11659,21659,31659,41659
51660,7/3/2022,0,11660,21660,31660,41660
51661,7/3/2022,0,11661,21661,31661,41661
51662,7/3/2022,1,11662,21662,31662,41662
51663,7/3/2022,2,11663,21663,31663,41663
51664,7/3/2022,0,11664,21664,31664,41664
51665,7/3/2022,0,11665,21665,31665,41665
51666,7/3/2022,0,11666,21666,31666,41666
51667,7/3/2022,2,11667,21667,31667,41667
51668,7/3/2022,3,11668,21668,31668,41668
51669,7/3/2022,1,11669,21669,31669,41669
51670,7/3/2022,2,11670,21670,31670,41670
51671,7/3/2022,1,11671,21671,31671,41671
51672,7/3/2022,0,11672,21672,31672,41672
51673,7/3/2022,0,11673,21673,31673,41673
51674,7/3/2022,0,11674,21674,31674,41674
51675,7/3/2022,2,11675,21675,31675,41675
51676,7/3/2022,3,11676,21676,31676,41676
51677,7/3/2022,2,11677,21677,31677,41677
51678,7/3/2022,3,11678,21678,31678,41678
51679,7/3/2022,0,11679,21679,31679,41679
51680,7/3/2022,3,11680,21680,31680,41680
51681,7/3/2022,2,11681,21681,31681,41681
51682,7/3/2022,1,11682,21682,31682,41682
51683,7/3/2022,2,11683,21683,31683,41683
51684,7/3/2022,1,11684,21684,31684,41684
51685,7/3/2022,0,11685,21685,31685,41685
51686,7/3/2022,2,11686,21686,31686,41686
51687,7/3/2022,0,11687,21687,31687,41687
51688,7/3/2022,0,11688,21688,31688,41688
51689,7/3/2022,1,11689,21689,31689,41689
51690,7/3/2022,3,11690,21690,31690,41690
51691,7/3/2022,0,11691,21691,31691,41691
51692,7/3/2022,3,11692,21692,31692,41692
51693,7/3/2022,1,11693,21693,31693,41693
51694,7/3/2022,1,11694,21694,31694,41694
51695,7/3/2022,1,11695,21695,31695,41695
51696,7/3/2022,3,11696,21696,31696,41696
51697,7/3/2022,2,11697,21697,31697,41697
51698,7/3/2022,2,11698,21698,31698,41698
51699,7/3/2022,0,11699,21699,31699,41699
51700,7/3/2022,0,11700,21700,31700,41700
51701,7/3/2022,3,11701,21701,31701,41701
51702,7/3/2022,0,11702,21702,31702,41702
51703,7/3/2022,3,11703,21703,31703,41703
51704,7/3/2022,3,11704,21704,31704,41704
51705,7/3/2022,2,11705,21705,31705,41705
51706,7/3/2022,3,11706,21706,31706,41706
51707,7/3/2022,3,11707,21707,31707,41707
51708,7/3/2022,3,11708,21708,31708,41708
51709,7/3/2022,0,11709,21709,31709,41709
51710,7/3/2022,2,11710,21710,31710,41710
51711,7/3/2022,1,11711,21711,31711,41711
51712,7/3/2022,2,11712,21712,31712,41712
51713,7/3/2022,0,11713,21713,31713,41713
51714,7/3/2022,3,11714,21714,31714,41714
51715,7/3/2022,1,11715,21715,31715,41715
51716,7/3/2022,0,11716,21716,31716,41716
51717,7/3/2022,1,11717,21717,31717,41717
51718,7/3/2022,3,11718,21718,31718,41718
51719,7/3/2022,1,11719,21719,31719,41719
51720,7/3/2022,3,11720,21720,31720,41720
51721,7/3/2022,3,11721,21721,31721,41721
51722,7/3/2022,1,11722,21722,31722,41722
51723,7/3/2022,0,11723,21723,31723,41723
51724,7/3/2022,1,11724,21724,31724,41724
51725,7/3/2022,1,11725,21725,31725,41725
51726,8/3/2022,2,11726,21726,31726,41726
51727,8/3/2022,1,11727,21727,31727,41727
51728,8/3/2022,3,11728,21728,31728,41728
51729,8/3/2022,3,11729,21729,31729,41729
51730,8/3/2022,0,11730,21730,31730,41730
51731,8/3/2022,2,11731,21731,31731,41731
51732,8/3/2022,0,11732,21732,31732,41732
51733,8/3/2022,3,11733,21733,31733,41733
51734,8/3/2022,2,11734,21734,31734,41734
51735,8/3/2022,0,11735,21735,31735,41735
51736,8/3/2022,0,11736,21736,31736,41736
51737,8/3/2022,2,11737,21737,31737,41737
51738,8/3/2022,1,11738,21738,31738,41738
51739,8/3/2022,2,11739,21739,31739,41739
51740,8/3/2022,3,11740,21740,31740,41740
51741,8/3/2022,3,11741,21741,31741,41741
51742,8/3/2022,2,11742,21742,31742,41742
