_dataobs_,date,price_range,Camera_pc,Camera_fc,Screen_sc_h,Screen_sc_w,Screen_px_width,Screen_px_height,Memory_ram,Memory_int_memory,TechSpec_mobile_wt,TechSpec_m_dep,TechSpec_battery_power,TechSpec_touch_screen,TechSpec_clock_speed,TechSpec_n_cores,TechSpec_wifi,TechSpec_blue,TechSpec_dual_sim,TechSpec_four_g,TechSpec_three_g,TechSpec_talk_time,Camera_COUNT_Sales_,Camera_MAX_Sales_price_range_,Camera_MEAN_Sales_price_range_,Camera_MIN_Sales_price_range_,Camera_MODE_Sales_date_,Camera_NUM_UNIQUE_Sales_date_,Camera_SUM_Sales_price_range_,Screen_COUNT_Sales_,Screen_MAX_Sales_price_range_,Screen_MEAN_Sales_price_range_,Screen_MIN_Sales_price_range_,Screen_MODE_Sales_date_,Screen_NUM_UNIQUE_Sales_date_,Screen_SUM_Sales_price_range_,Memory_COUNT_Sales_,Memory_MAX_Sales_price_range_,Memory_MEAN_Sales_price_range_,Memory_MIN_Sales_price_range_,Memory_MODE_Sales_date_,Memory_NUM_UNIQUE_Sales_date_,Memory_SUM_Sales_price_range_,TechSpec_COUNT_Sales_,TechSpec_MAX_Sales_price_range_,TechSpec_MEAN_Sales_price_range_,TechSpec_MIN_Sales_price_range_,TechSpec_MODE_Sales_date_,TechSpec_NUM_UNIQUE_Sales_date_,TechSpec_SUM_Sales_price_range_
1540,06/03/2022,0,9,5,17,15,1665,767,701,16,166,0.1,504,FALSE,0.5,1,TRUE,TRUE,TRUE,FALSE,TRUE,15,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1542,06/03/2022,1,9,2,7,6,739,389,2811,39,184,0.1,569,FALSE,0.6,8,TRUE,FALSE,TRUE,FALSE,TRUE,7,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1543,06/03/2022,1,18,3,11,4,963,920,1701,21,160,1,1590,FALSE,1.9,5,TRUE,FALSE,TRUE,TRUE,TRUE,4,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1544,06/03/2022,1,0,0,17,14,1508,1027,1853,16,194,0.1,707,TRUE,0.5,2,TRUE,FALSE,FALSE,TRUE,TRUE,12,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1545,06/03/2022,1,17,16,6,1,1000,271,2445,19,185,0.2,767,TRUE,1.9,6,TRUE,FALSE,FALSE,TRUE,TRUE,6,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1547,06/03/2022,2,7,0,8,7,1627,1258,2003,31,146,0.2,1117,TRUE,0.6,2,TRUE,TRUE,TRUE,FALSE,FALSE,14,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1549,06/03/2022,1,4,0,16,5,1416,1345,1726,35,83,0.5,1002,FALSE,0.8,2,TRUE,FALSE,TRUE,TRUE,TRUE,19,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1550,06/03/2022,3,14,10,8,6,1088,613,3952,45,89,0.9,1408,FALSE,2.1,5,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1551,06/03/2022,1,6,1,5,1,1596,912,850,41,190,0.5,1900,TRUE,2,8,TRUE,TRUE,TRUE,FALSE,TRUE,4,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1552,06/03/2022,0,0,0,17,2,760,666,1446,43,101,0.1,726,TRUE,2.9,8,FALSE,FALSE,FALSE,FALSE,TRUE,8,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1553,06/03/2022,1,20,12,8,7,857,236,1300,45,113,0.1,1544,TRUE,2.3,8,FALSE,FALSE,FALSE,TRUE,TRUE,18,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1554,06/03/2022,0,10,6,14,10,1100,186,719,21,160,0.2,1454,TRUE,1.6,4,TRUE,TRUE,FALSE,TRUE,TRUE,10,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1555,06/03/2022,0,7,6,11,5,676,416,988,26,123,0.8,1230,TRUE,2.2,5,TRUE,TRUE,TRUE,FALSE,FALSE,9,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1556,06/03/2022,2,18,10,13,6,658,430,2606,53,180,0.3,1552,FALSE,1.2,8,FALSE,FALSE,FALSE,TRUE,TRUE,12,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1557,06/03/2022,2,10,0,11,10,1239,168,2912,32,200,0.7,1519,TRUE,2.1,1,FALSE,FALSE,FALSE,FALSE,TRUE,15,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1558,06/03/2022,2,7,4,19,9,1901,1467,2339,30,102,0.3,723,TRUE,1.9,1,TRUE,TRUE,FALSE,FALSE,FALSE,17,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1559,06/03/2022,0,7,2,14,6,1813,179,1028,13,169,0.9,1191,TRUE,2.4,1,TRUE,FALSE,TRUE,FALSE,TRUE,8,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1560,06/03/2022,3,10,9,9,4,1578,159,3173,61,90,0.1,1168,FALSE,1.3,8,TRUE,FALSE,FALSE,FALSE,FALSE,17,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1561,06/03/2022,1,16,15,17,6,1878,120,1667,14,191,0.8,1229,FALSE,0.5,2,TRUE,FALSE,TRUE,FALSE,FALSE,17,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1563,06/03/2022,1,4,0,9,8,1109,600,1214,3,143,0.1,1290,TRUE,0.5,6,TRUE,FALSE,FALSE,FALSE,FALSE,15,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1564,06/03/2022,2,17,16,8,7,1171,286,3269,38,90,0.1,574,TRUE,2.8,6,FALSE,FALSE,TRUE,FALSE,FALSE,10,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1565,06/03/2022,0,15,12,15,14,1949,1350,445,32,113,0.1,1271,FALSE,0.5,7,TRUE,TRUE,FALSE,FALSE,FALSE,14,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1566,06/03/2022,0,15,4,6,4,1722,27,1073,30,83,0.4,1170,TRUE,1.2,8,FALSE,TRUE,FALSE,FALSE,TRUE,8,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1567,06/03/2022,1,15,14,18,5,1920,1597,665,52,118,0.8,1269,FALSE,1.3,2,FALSE,TRUE,FALSE,FALSE,FALSE,5,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1568,06/03/2022,3,20,15,17,6,1809,1177,3129,50,121,0.1,1288,FALSE,2.8,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1569,06/03/2022,3,9,0,13,11,964,402,3501,34,150,0.1,1366,FALSE,0.7,2,FALSE,TRUE,TRUE,TRUE,TRUE,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1571,06/03/2022,3,16,9,12,6,1082,52,3206,32,180,0.1,1627,TRUE,0.9,6,FALSE,FALSE,TRUE,TRUE,TRUE,16,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1572,06/03/2022,3,15,13,11,0,828,364,3717,46,115,0.9,1701,TRUE,0.5,2,FALSE,TRUE,FALSE,TRUE,TRUE,10,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1573,06/03/2022,3,1,0,15,5,1241,934,3917,55,171,0.9,1900,FALSE,0.5,1,TRUE,TRUE,TRUE,TRUE,TRUE,18,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1575,06/03/2022,2,10,9,19,7,1710,214,2885,20,129,0.1,1197,TRUE,0.5,5,TRUE,TRUE,TRUE,FALSE,TRUE,14,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1576,06/03/2022,2,16,4,9,2,1793,612,2777,6,170,0.7,587,TRUE,2.3,1,FALSE,TRUE,TRUE,FALSE,TRUE,14,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1577,06/03/2022,0,12,7,12,7,1463,1111,1017,24,112,0.8,934,FALSE,1.1,5,TRUE,FALSE,FALSE,FALSE,FALSE,9,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1578,06/03/2022,0,9,1,13,9,1100,163,980,23,82,0.1,1195,FALSE,2,4,FALSE,FALSE,TRUE,TRUE,TRUE,17,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1579,06/03/2022,3,15,2,14,4,1951,202,2775,23,92,0.4,1853,FALSE,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,17,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1580,06/03/2022,3,18,4,15,3,1704,729,3309,19,95,0.9,1164,FALSE,1,8,TRUE,FALSE,FALSE,TRUE,TRUE,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1581,06/03/2022,3,17,8,12,10,1897,1079,3607,18,88,0.1,1512,TRUE,0.5,3,TRUE,TRUE,FALSE,TRUE,TRUE,6,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1583,06/03/2022,0,8,0,9,3,1306,338,759,5,198,0.2,1813,TRUE,0.6,3,FALSE,TRUE,TRUE,TRUE,TRUE,14,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1584,06/03/2022,3,20,17,15,7,1771,1698,3720,5,166,0.1,946,TRUE,2.6,3,FALSE,TRUE,TRUE,FALSE,FALSE,4,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1586,06/03/2022,0,10,8,9,3,1509,1108,1122,29,80,0.2,704,TRUE,2.7,1,TRUE,TRUE,FALSE,TRUE,TRUE,10,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1587,06/03/2022,1,15,0,8,5,1545,951,1336,40,147,0.6,1663,FALSE,0.5,4,FALSE,TRUE,FALSE,FALSE,TRUE,15,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1588,06/03/2022,2,18,2,11,2,1987,1197,1185,40,185,0.9,1966,TRUE,1.4,8,FALSE,TRUE,TRUE,FALSE,FALSE,20,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1589,06/03/2022,0,4,0,11,3,1022,473,705,17,196,0.7,1219,TRUE,1,5,TRUE,FALSE,TRUE,FALSE,FALSE,6,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1590,06/03/2022,2,12,6,14,9,1337,1294,3169,35,181,0.6,612,FALSE,0.7,5,FALSE,TRUE,FALSE,FALSE,FALSE,6,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1591,06/03/2022,3,5,0,10,1,522,410,3483,39,182,0.7,1658,FALSE,1.4,1,TRUE,TRUE,FALSE,TRUE,TRUE,15,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3,1,3,3,3,22710,1,3
1592,06/03/2022,1,18,12,14,3,1883,178,1183,64,175,0.3,1263,FALSE,0.5,5,TRUE,FALSE,FALSE,FALSE,FALSE,17,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1594,06/03/2022,2,20,0,6,1,910,434,2801,54,151,0.1,621,TRUE,2.7,4,TRUE,TRUE,TRUE,FALSE,TRUE,5,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1595,06/03/2022,0,2,1,18,12,781,464,565,58,142,0.6,652,FALSE,0.5,3,TRUE,FALSE,TRUE,FALSE,FALSE,9,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1597,06/03/2022,2,10,0,16,2,1176,492,3421,11,163,0.1,561,TRUE,1,8,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1598,06/03/2022,0,7,6,15,14,1285,1250,316,3,173,0.9,1137,FALSE,2.2,5,FALSE,FALSE,FALSE,TRUE,TRUE,17,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1599,06/03/2022,0,13,4,18,17,583,385,448,11,193,0.1,1835,FALSE,2.3,7,FALSE,TRUE,FALSE,TRUE,TRUE,14,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1600,06/03/2022,1,5,2,16,8,684,427,2366,40,169,0.4,1170,TRUE,2.9,6,TRUE,FALSE,TRUE,FALSE,TRUE,2,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1602,06/03/2022,0,7,0,6,3,904,240,462,12,122,0.3,1719,FALSE,2,8,FALSE,TRUE,FALSE,FALSE,FALSE,5,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0,1,0,0,0,22710,1,0
1603,06/03/2022,1,6,0,6,1,1552,886,1480,7,128,0.8,1770,FALSE,2.3,7,FALSE,FALSE,TRUE,FALSE,TRUE,17,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1604,06/03/2022,1,0,0,17,16,1854,1233,1087,28,163,0.8,1312,FALSE,0.5,2,FALSE,FALSE,TRUE,TRUE,TRUE,14,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1,1,1,1,1,22710,1,1
1605,06/03/2022,2,13,5,8,2,559,183,2711,56,139,0.3,1878,TRUE,1.5,5,TRUE,FALSE,TRUE,TRUE,TRUE,3,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1606,06/03/2022,2,14,7,13,12,1682,88,2144,20,81,0.1,1871,TRUE,2,7,TRUE,TRUE,FALSE,TRUE,TRUE,12,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2,1,2,2,2,22710,1,2
1613,07/03/2022,0,0,0,12,8,1315,1131,1305,24,125,0.5,557,FALSE,1.6,3,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1614,07/03/2022,2,14,9,14,5,599,551,3597,21,145,0.1,539,FALSE,0.6,7,FALSE,TRUE,TRUE,FALSE,FALSE,9,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1615,07/03/2022,2,15,1,8,7,1302,436,3132,44,172,0.5,880,TRUE,0.5,8,TRUE,FALSE,TRUE,FALSE,FALSE,6,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1616,07/03/2022,3,7,6,18,4,727,553,3856,34,162,0.5,1369,TRUE,1.8,1,TRUE,TRUE,TRUE,FALSE,FALSE,18,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3
1617,07/03/2022,1,9,1,15,10,1787,1391,1524,39,98,0.4,1109,TRUE,2.7,1,TRUE,TRUE,TRUE,FALSE,TRUE,7,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1618,07/03/2022,3,6,0,12,1,1096,981,3673,16,166,0.1,843,FALSE,1.8,5,TRUE,FALSE,TRUE,FALSE,TRUE,20,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3
1619,07/03/2022,2,10,7,8,4,1173,680,3293,21,196,0.7,598,FALSE,2.3,2,TRUE,FALSE,TRUE,FALSE,TRUE,7,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1621,07/03/2022,1,18,5,17,14,1970,1060,584,36,197,0.1,1944,TRUE,0.5,6,FALSE,TRUE,FALSE,TRUE,TRUE,13,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1624,07/03/2022,1,6,5,19,13,1191,304,1391,48,150,0.8,1919,FALSE,1.5,4,TRUE,FALSE,FALSE,TRUE,TRUE,12,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1625,07/03/2022,1,19,12,13,12,1089,504,2346,54,131,0.3,501,FALSE,2.3,4,TRUE,FALSE,FALSE,TRUE,TRUE,2,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1626,07/03/2022,0,3,0,6,0,1033,832,606,30,185,0.2,1620,FALSE,2.2,3,FALSE,TRUE,TRUE,TRUE,TRUE,18,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1627,07/03/2022,1,3,0,7,3,1781,935,1324,34,130,0.2,1227,TRUE,1.1,3,TRUE,TRUE,TRUE,FALSE,FALSE,12,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1628,07/03/2022,0,3,1,16,8,901,446,1076,58,107,0.5,1359,TRUE,0.5,6,TRUE,TRUE,TRUE,TRUE,TRUE,4,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1629,07/03/2022,1,2,1,17,1,1701,942,643,35,118,0.6,1914,FALSE,0.7,8,TRUE,FALSE,FALSE,FALSE,TRUE,8,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1630,07/03/2022,0,2,1,10,8,1308,897,783,21,123,0.7,1645,FALSE,1.8,7,FALSE,TRUE,FALSE,FALSE,TRUE,20,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1631,07/03/2022,3,2,0,17,16,1232,1208,3809,26,101,0.8,1063,FALSE,1.1,5,TRUE,TRUE,FALSE,TRUE,TRUE,5,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3
1633,07/03/2022,1,10,5,5,3,1184,632,1762,54,185,0.8,1231,TRUE,1.2,3,FALSE,FALSE,TRUE,FALSE,TRUE,6,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1634,07/03/2022,3,18,13,12,1,1991,1308,3137,9,87,0.5,1397,TRUE,2.9,6,TRUE,FALSE,TRUE,FALSE,TRUE,11,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3
1635,07/03/2022,1,11,7,6,3,1256,1002,1756,15,160,0.5,701,TRUE,0.7,3,TRUE,TRUE,FALSE,FALSE,TRUE,17,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1637,07/03/2022,2,11,10,14,0,510,150,2437,27,147,0.3,1993,FALSE,0.5,8,FALSE,TRUE,FALSE,TRUE,TRUE,9,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1638,07/03/2022,1,8,4,12,9,1511,1248,1432,43,143,0.9,955,TRUE,0.5,5,TRUE,FALSE,TRUE,FALSE,TRUE,9,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1639,07/03/2022,1,6,0,17,15,1813,108,1620,47,167,0.3,924,FALSE,0.5,8,FALSE,FALSE,TRUE,TRUE,TRUE,12,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1640,07/03/2022,0,2,0,18,0,747,320,1655,14,112,0.8,600,FALSE,0.5,5,FALSE,FALSE,FALSE,FALSE,FALSE,9,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1641,07/03/2022,2,1,0,5,0,1947,437,2832,3,178,0.1,518,FALSE,0.8,7,TRUE,FALSE,TRUE,FALSE,TRUE,8,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1645,07/03/2022,2,8,6,7,1,672,593,2304,14,167,0.6,1841,FALSE,1.3,8,TRUE,TRUE,TRUE,FALSE,FALSE,18,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1651,07/03/2022,2,11,10,8,3,1364,1103,2183,15,107,0.3,1762,TRUE,2.5,8,FALSE,TRUE,FALSE,TRUE,TRUE,11,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1652,07/03/2022,0,18,1,15,5,1478,91,824,25,182,0.2,1462,FALSE,1.7,7,TRUE,TRUE,TRUE,FALSE,TRUE,13,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1653,07/03/2022,1,20,8,13,5,1282,177,2598,35,186,0.2,571,TRUE,1.6,7,FALSE,FALSE,TRUE,FALSE,TRUE,8,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1654,07/03/2022,0,13,7,15,9,1353,58,1254,54,81,0.4,666,TRUE,0.5,3,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1655,07/03/2022,3,7,2,7,0,1435,447,3622,7,146,0.5,1994,FALSE,1.5,8,TRUE,FALSE,TRUE,TRUE,TRUE,20,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3
1657,07/03/2022,1,17,3,15,13,516,88,1624,45,132,1,1778,TRUE,1.4,4,FALSE,FALSE,TRUE,TRUE,TRUE,9,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1658,07/03/2022,3,17,13,17,12,1000,371,3809,50,179,0.2,1926,TRUE,1.1,6,FALSE,TRUE,FALSE,TRUE,TRUE,17,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3
1659,07/03/2022,2,10,9,10,1,1754,1446,2574,50,117,0.2,966,FALSE,0.6,4,TRUE,TRUE,FALSE,TRUE,TRUE,5,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1660,07/03/2022,0,4,1,17,9,1703,181,950,36,179,0.3,568,FALSE,2,3,FALSE,FALSE,FALSE,FALSE,TRUE,9,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1662,07/03/2022,1,9,6,16,13,1898,1791,446,46,200,0.7,1695,TRUE,0.5,3,TRUE,FALSE,TRUE,TRUE,TRUE,15,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
1663,07/03/2022,2,12,6,12,10,1832,1568,1510,61,120,0.9,1623,TRUE,1.2,7,FALSE,TRUE,FALSE,TRUE,TRUE,17,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1664,07/03/2022,0,0,0,12,9,721,706,1122,26,147,0.7,914,TRUE,0.5,4,TRUE,TRUE,FALSE,TRUE,TRUE,2,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1665,07/03/2022,0,5,4,19,2,1048,871,707,33,128,0.5,1721,TRUE,0.5,4,TRUE,TRUE,TRUE,TRUE,TRUE,5,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0,1,0,0,0,22711,1,0
1668,07/03/2022,3,8,4,15,6,1477,271,3771,11,124,0.7,1677,FALSE,1.8,6,FALSE,FALSE,TRUE,FALSE,TRUE,12,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3,1,3,3,3,22711,1,3
1670,07/03/2022,2,17,11,7,2,1383,1171,2735,27,102,0.5,638,TRUE,1.7,4,FALSE,FALSE,TRUE,FALSE,TRUE,9,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2,1,2,2,2,22711,1,2
1671,07/03/2022,1,13,4,17,4,1159,293,2253,62,104,0.7,852,TRUE,1,7,FALSE,FALSE,TRUE,TRUE,TRUE,7,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1,1,1,1,1,22711,1,1
