CameraID,ScreenID,MemoryID,TechSpecID,date,price_range,Camera.pc,Camera.fc,Screen.sc_h,Screen.sc_w,Screen.px_width,Screen.px_height,Memory.ram,Memory.int_memory,TechSpec.mobile_wt,TechSpec.m_dep,TechSpec.battery_power,TechSpec.touch_screen,TechSpec.clock_speed,TechSpec.n_cores,TechSpec.wifi,TechSpec.blue,TechSpec.dual_sim,TechSpec.four_g,TechSpec.three_g,TechSpec.talk_time,Camera.COUNT(Sales),Camera.MAX(Sales.price_range),Camera.MEAN(Sales.price_range),Camera.MIN(Sales.price_range),Camera.MODE(Sales.date),Camera.NUM_UNIQUE(Sales.date),Camera.SKEW(Sales.price_range),Camera.STD(Sales.price_range),Camera.SUM(Sales.price_range),Screen.COUNT(Sales),Screen.MAX(Sales.price_range),Screen.MEAN(Sales.price_range),Screen.MIN(Sales.price_range),Screen.MODE(Sales.date),Screen.NUM_UNIQUE(Sales.date),Screen.SKEW(Sales.price_range),Screen.STD(Sales.price_range),Screen.SUM(Sales.price_range),Memory.COUNT(Sales),Memory.MAX(Sales.price_range),Memory.MEAN(Sales.price_range),Memory.MIN(Sales.price_range),Memory.MODE(Sales.date),Memory.NUM_UNIQUE(Sales.date),Memory.SKEW(Sales.price_range),Memory.STD(Sales.price_range),Memory.SUM(Sales.price_range),TechSpec.COUNT(Sales),TechSpec.MAX(Sales.price_range),TechSpec.MEAN(Sales.price_range),TechSpec.MIN(Sales.price_range),TechSpec.MODE(Sales.date),TechSpec.NUM_UNIQUE(Sales.date),TechSpec.SKEW(Sales.price_range),TechSpec.STD(Sales.price_range),TechSpec.SUM(Sales.price_range)
11835,21835,31835,41835,8/3/2022,3,18,9,10,5,563,522.0,3796,33.0,157,1.0,1224,True,1.6,1,False,True,False,False,True,13,1,3.0,3.0,3.0,8/3/2022,1,,,3.0,1,3.0,3.0,3.0,8/3/2022,1,,,3.0,1,3.0,3.0,3.0,8/3/2022,1,,,3.0,1,3.0,3.0,3.0,8/3/2022,1,,,3.0
11836,21836,31836,41836,9/3/2022,3,14,0,18,8,1360,364.0,3654,63.0,122,0.7,902,True,0.6,5,True,True,True,False,False,15,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11837,21837,31837,41837,9/3/2022,2,16,15,8,6,1423,806.0,2934,11.0,93,0.6,787,False,0.5,1,True,True,False,False,True,14,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11838,21838,31838,41838,9/3/2022,2,5,2,5,2,1152,518.0,2889,30.0,125,0.5,854,False,0.5,8,True,False,False,False,False,11,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11839,21839,31839,41839,9/3/2022,3,6,1,17,7,1577,519.0,3315,48.0,191,0.6,1184,True,1.5,1,True,False,True,True,True,14,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11840,21840,31840,41840,9/3/2022,2,6,5,9,0,1181,792.0,1993,39.0,152,0.8,1973,False,1.6,4,False,False,True,True,True,5,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11841,21841,31841,41841,9/3/2022,1,6,3,17,2,1228,382.0,2509,35.0,120,0.8,510,True,1.7,3,True,False,True,False,False,11,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11842,21842,31842,41842,9/3/2022,3,10,8,18,17,1523,214.0,3534,34.0,118,0.5,966,True,2.0,2,True,False,False,True,True,11,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11843,21843,31843,41843,9/3/2022,2,7,3,14,11,867,859.0,2246,16.0,169,0.6,1438,False,1.8,8,False,True,False,False,False,15,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11844,21844,31844,41844,9/3/2022,3,9,7,5,0,774,342.0,3165,51.0,95,0.4,1986,False,0.5,3,False,False,False,False,True,13,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11845,21845,31845,41845,9/3/2022,0,15,13,14,4,1513,713.0,286,55.0,105,0.9,1907,False,2.0,7,True,False,False,False,True,17,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11846,21846,31846,41846,9/3/2022,0,16,8,7,6,812,172.0,776,32.0,200,0.6,1489,False,2.4,1,False,False,True,False,False,8,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11847,21847,31847,41847,9/3/2022,3,18,13,15,14,580,118.0,3213,16.0,134,0.7,1843,True,1.8,6,False,True,True,True,True,15,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11848,21848,31848,41848,9/3/2022,0,18,11,11,4,783,540.0,716,38.0,94,0.4,825,True,1.5,3,False,True,False,False,False,14,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11849,21849,31849,41849,9/3/2022,0,18,10,10,5,662,18.0,424,16.0,98,0.1,1286,True,2.3,2,False,True,False,True,True,4,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11850,21850,31850,41850,9/3/2022,3,19,0,12,8,1081,987.0,3486,63.0,137,0.8,840,True,0.6,7,False,False,False,True,True,18,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11851,21851,31851,41851,9/3/2022,2,7,5,19,12,697,535.0,3237,58.0,163,0.2,757,False,2.3,4,True,False,True,True,True,9,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11852,21852,31852,41852,9/3/2022,1,10,2,16,6,1406,1092.0,1944,41.0,177,0.8,814,False,1.1,2,False,True,True,False,True,12,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11853,21853,31853,41853,9/3/2022,0,6,2,14,2,1001,327.0,643,8.0,80,0.9,1195,False,1.1,6,False,True,True,True,True,19,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11854,21854,31854,41854,9/3/2022,2,12,7,6,0,1995,517.0,2317,10.0,107,0.5,767,True,0.8,4,True,False,False,True,True,12,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11855,21855,31855,41855,9/3/2022,1,7,6,16,1,1500,994.0,1436,52.0,97,0.1,1068,False,1.3,8,False,False,False,True,True,15,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11856,21856,31856,41856,9/3/2022,2,3,0,5,2,530,491.0,3190,56.0,173,0.5,994,True,2.8,3,True,True,True,False,True,20,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11857,21857,31857,41857,9/3/2022,2,11,6,16,1,832,268.0,2338,21.0,133,0.8,1550,True,2.5,2,False,True,False,False,False,15,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11858,21858,31858,41858,9/3/2022,1,19,9,18,7,1026,210.0,1334,29.0,85,0.6,1878,False,0.5,8,False,True,False,False,False,2,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11859,21859,31859,41859,9/3/2022,2,4,2,17,3,672,144.0,3657,6.0,127,0.1,623,True,2.0,3,False,False,False,False,True,19,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11860,21860,31860,41860,9/3/2022,2,7,0,16,11,1267,729.0,2080,15.0,160,0.4,1829,False,0.5,5,True,True,False,True,True,12,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11861,21861,31861,41861,9/3/2022,0,20,11,16,11,670,82.0,1609,35.0,190,0.8,525,False,2.4,7,False,False,True,False,False,3,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11862,21862,31862,41862,9/3/2022,2,2,0,10,1,928,188.0,3078,14.0,89,0.7,1065,False,0.5,2,True,True,False,True,True,18,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11863,21863,31863,41863,9/3/2022,0,14,9,13,2,1897,150.0,590,35.0,127,0.7,1425,True,1.2,8,True,False,False,True,True,6,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11864,21864,31864,41864,9/3/2022,2,4,3,19,8,1382,1222.0,2552,11.0,129,0.2,1296,True,1.4,7,True,False,True,False,True,10,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11865,21865,31865,41865,9/3/2022,2,15,3,12,5,1011,331.0,3355,34.0,197,0.8,642,False,2.8,2,False,False,False,False,False,13,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11866,21866,31866,41866,9/3/2022,2,19,9,12,7,1929,1178.0,1968,15.0,177,0.5,1664,False,2.9,7,False,True,True,True,True,9,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11867,21867,31867,41867,9/3/2022,3,4,3,7,3,1076,347.0,3358,8.0,170,0.1,1498,False,0.7,7,False,True,False,True,True,19,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11868,21868,31868,41868,9/3/2022,0,7,0,19,12,688,75.0,1539,2.0,136,0.1,981,False,1.9,3,False,True,True,False,False,19,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11869,21869,31869,41869,9/3/2022,0,18,6,16,12,1403,492.0,942,32.0,143,0.3,1236,True,2.8,4,True,True,False,True,True,14,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11870,21870,31870,41870,9/3/2022,3,10,7,9,1,734,65.0,3669,9.0,187,0.1,1673,False,2.8,3,True,False,True,False,True,10,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11871,21871,31871,41871,9/3/2022,3,14,6,13,5,1234,881.0,3612,9.0,172,0.8,712,False,1.6,2,False,True,False,True,True,4,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11872,21872,31872,41872,9/3/2022,1,19,10,8,7,1159,351.0,2351,4.0,170,0.8,569,True,0.5,3,False,True,True,True,True,10,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11873,21873,31873,41873,9/3/2022,0,0,0,10,4,1968,1842.0,604,64.0,156,0.2,603,True,0.7,6,True,True,True,True,True,8,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11874,21874,31874,41874,9/3/2022,1,4,2,5,0,1165,758.0,1285,11.0,187,0.5,1332,True,0.8,2,False,False,True,False,True,9,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11875,21875,31875,41875,9/3/2022,0,0,0,5,0,1481,1323.0,515,13.0,128,0.1,1413,True,0.6,1,False,False,False,True,True,18,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11876,21876,31876,41876,9/3/2022,0,13,1,16,13,1569,1175.0,654,34.0,184,0.2,1064,False,2.9,6,False,False,True,True,True,6,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11877,21877,31877,41877,9/3/2022,3,17,2,17,2,1554,1092.0,2540,48.0,82,0.5,1444,True,0.6,5,True,False,False,False,True,15,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11878,21878,31878,41878,9/3/2022,3,9,5,17,5,1876,647.0,3869,53.0,161,0.2,1366,False,1.7,5,True,True,True,True,True,14,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11879,21879,31879,41879,9/3/2022,3,11,7,13,8,1793,1102.0,3412,18.0,136,0.1,906,False,2.1,2,False,False,True,False,True,16,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11880,21880,31880,41880,9/3/2022,0,12,3,12,3,1367,319.0,509,47.0,185,0.7,1554,False,2.7,5,False,False,True,True,True,19,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11881,21881,31881,41881,9/3/2022,2,6,0,10,3,1125,215.0,2547,21.0,122,0.2,1187,True,2.3,6,False,False,False,True,True,5,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11882,21882,31882,41882,9/3/2022,2,16,1,16,15,1913,945.0,2735,30.0,173,0.9,1156,False,2.7,3,True,True,True,True,True,13,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11883,21883,31883,41883,9/3/2022,1,5,1,9,6,1203,381.0,1369,22.0,139,0.3,1918,True,2.8,1,True,False,False,False,False,6,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11884,21884,31884,41884,9/3/2022,2,13,8,11,5,828,546.0,2942,39.0,199,0.1,841,True,0.5,6,True,True,True,False,False,16,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11885,21885,31885,41885,9/3/2022,2,10,6,10,1,1155,1096.0,2812,6.0,167,0.9,730,False,1.3,7,False,True,True,False,False,17,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11886,21886,31886,41886,9/3/2022,2,18,13,9,7,618,575.0,3497,31.0,153,0.5,878,True,1.3,4,False,True,False,True,True,11,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11887,21887,31887,41887,9/3/2022,0,1,0,5,3,1545,519.0,619,50.0,182,0.7,1059,True,0.5,8,True,False,True,False,False,18,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11888,21888,31888,41888,9/3/2022,3,20,8,17,4,670,342.0,3483,3.0,200,0.9,1578,False,2.9,1,False,False,False,False,True,16,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11889,21889,31889,41889,9/3/2022,1,1,0,11,4,563,291.0,1475,36.0,112,0.8,1829,False,1.7,5,False,False,False,False,False,7,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11890,21890,31890,41890,9/3/2022,1,4,0,11,2,1293,1091.0,1950,8.0,157,0.1,1132,True,1.0,1,True,False,False,False,False,6,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11891,21891,31891,41891,9/3/2022,3,6,4,7,6,1084,352.0,3592,40.0,198,1.0,1652,False,0.6,7,False,False,True,True,True,6,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11892,21892,31892,41892,9/3/2022,3,1,0,17,3,1723,165.0,3573,58.0,107,0.3,912,True,0.5,5,False,False,True,False,True,20,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11893,21893,31893,41893,9/3/2022,1,16,12,6,0,831,385.0,2020,61.0,116,0.6,1181,True,2.3,2,False,False,False,True,True,18,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0,1,1.0,1.0,1.0,9/3/2022,1,,,1.0
11894,21894,31894,41894,9/3/2022,2,9,5,6,1,1933,1920.0,1329,32.0,92,0.7,1497,True,0.7,3,False,True,False,False,True,7,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11895,21895,31895,41895,9/3/2022,3,11,3,6,2,1980,396.0,3568,49.0,100,0.5,1790,False,2.3,3,True,True,True,True,True,18,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11896,21896,31896,41896,9/3/2022,2,9,3,5,4,1469,1134.0,1947,49.0,100,0.8,1742,False,1.6,1,True,True,False,False,True,6,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11897,21897,31897,41897,9/3/2022,2,7,4,12,7,1514,721.0,1998,8.0,158,0.4,1549,True,0.5,5,False,True,False,False,True,15,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11898,21898,31898,41898,9/3/2022,0,17,7,11,3,937,687.0,725,34.0,193,0.4,1372,False,2.7,4,False,True,False,False,True,20,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11899,21899,31899,41899,9/3/2022,3,6,0,11,0,1119,777.0,3302,12.0,190,0.9,1112,True,0.5,4,True,False,False,True,True,20,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11900,21900,31900,41900,9/3/2022,3,17,0,17,0,1556,176.0,3884,46.0,133,0.4,1005,True,0.5,8,True,False,False,False,False,20,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0,1,3.0,3.0,3.0,9/3/2022,1,,,3.0
11901,21901,31901,41901,9/3/2022,0,11,9,15,4,1263,458.0,1185,27.0,150,0.3,783,True,1.7,6,True,True,True,True,True,6,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
11902,21902,31902,41902,9/3/2022,2,18,10,5,3,1819,485.0,1656,26.0,105,0.4,1698,False,2.5,2,True,False,False,True,True,17,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11903,21903,31903,41903,9/3/2022,2,11,3,19,16,1638,641.0,2870,53.0,192,0.3,899,False,2.7,4,True,True,False,True,True,10,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0,1,2.0,2.0,2.0,9/3/2022,1,,,2.0
11904,21904,31904,41904,9/3/2022,0,4,3,14,2,1435,798.0,911,45.0,151,0.2,1062,False,1.5,3,False,False,False,False,False,9,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0,1,0.0,0.0,0.0,9/3/2022,1,,,0.0
