date,sc_w,sc_h,ram,px_width,px_height,mobile_wt,m_dep,int_memory,fc,clock_speed,talk_time,pc,n_cores,battery_power,blue,touch_screen,wifi,dual_sim,four_g,three_g,price_range
7/3/2022,6,15,3771,1477,271.0,124,0.7,11.0,4,1.8,12,8,6,1677,false,false,false,true,false,true,3
7/3/2022,3,15,1851,1748,920.0,168,0.2,3.0,0,0.5,16,3,4,723,false,false,false,false,true,true,1
7/3/2022,2,7,2735,1383,1171.0,102,0.5,27.0,11,1.7,9,17,4,638,false,true,false,true,false,true,2
7/3/2022,4,17,2253,1159,293.0,104,0.7,62.0,4,1.0,7,13,7,852,false,true,false,true,true,true,1
7/3/2022,6,13,452,1630,833.0,165,0.2,32.0,0,1.6,14,1,7,1979,true,true,false,true,false,false,0
7/3/2022,11,12,1419,857,485.0,151,0.8,32.0,6,0.5,18,9,5,710,true,true,false,false,false,false,0
7/3/2022,1,15,969,1293,182.0,190,0.3,45.0,2,2.6,7,4,3,1034,false,false,false,true,true,true,0
7/3/2022,1,19,3441,1162,207.0,145,0.1,22.0,8,2.5,5,11,1,600,false,false,false,true,true,true,2
7/3/2022,12,17,3786,1747,1698.0,103,0.9,64.0,2,0.5,12,7,2,1027,false,false,false,false,true,true,3
7/3/2022,1,13,2710,736,165.0,106,1.0,13.0,5,0.6,8,6,6,1260,false,true,false,false,true,true,2
7/3/2022,14,16,3533,1418,1086.0,169,0.5,12.0,10,1.8,15,17,6,1793,false,true,true,true,false,true,3
7/3/2022,0,7,1735,757,192.0,144,0.9,60.0,10,2.3,13,15,5,675,false,false,true,false,false,true,0
7/3/2022,11,14,3587,1750,1156.0,103,0.9,12.0,0,2.7,20,3,7,658,true,false,false,false,true,true,3
7/3/2022,5,17,2298,549,377.0,102,0.3,34.0,0,0.6,2,7,7,1694,true,true,false,false,true,true,2
7/3/2022,5,11,2027,818,709.0,89,0.9,41.0,12,0.8,11,13,1,804,true,false,false,true,true,true,1
7/3/2022,10,13,2406,974,729.0,127,0.9,27.0,1,2.5,20,3,7,1713,false,false,true,true,false,true,2
7/3/2022,7,8,2419,938,543.0,108,0.1,31.0,13,0.5,4,19,3,706,false,false,true,false,true,true,1
7/3/2022,6,7,995,1505,553.0,131,0.8,25.0,3,0.5,18,9,7,1362,false,true,true,false,false,false,0
7/3/2022,3,5,2078,1116,526.0,154,0.1,60.0,10,2.7,11,14,5,1527,false,true,true,false,true,true,2
7/3/2022,1,19,1145,991,637.0,159,0.9,19.0,0,0.5,7,1,2,768,false,false,true,true,false,false,0
7/3/2022,4,10,626,577,113.0,155,0.1,41.0,8,2.9,4,12,4,1314,false,true,true,true,true,true,0
7/3/2022,11,15,1509,1374,1114.0,155,0.9,57.0,5,0.5,18,9,6,705,true,true,true,false,true,true,1
7/3/2022,9,13,3371,1251,461.0,164,0.1,26.0,2,2.7,9,3,5,1403,false,false,true,false,true,true,3
7/3/2022,1,13,297,1747,1430.0,85,0.1,52.0,7,2.6,15,15,4,1486,false,true,false,false,false,false,0
7/3/2022,8,13,3508,1674,304.0,198,0.4,38.0,2,1.1,5,7,5,781,false,false,true,false,false,false,3
7/3/2022,9,16,2385,800,471.0,183,0.8,23.0,1,1.5,19,3,8,986,true,false,false,false,true,true,1
7/3/2022,12,13,1301,1016,806.0,105,0.4,33.0,0,1.4,19,14,1,1310,false,false,true,false,false,false,1
7/3/2022,10,11,2167,1327,80.0,81,0.3,57.0,6,2.0,7,12,3,560,true,false,true,true,true,true,1
7/3/2022,3,10,3914,501,204.0,116,0.4,43.0,0,1.3,8,6,5,1348,false,false,true,false,false,true,3
7/3/2022,1,9,2312,1621,545.0,119,0.5,22.0,3,0.5,18,6,6,1567,false,false,false,true,false,true,2
7/3/2022,6,14,2297,858,112.0,93,0.7,17.0,4,0.9,8,7,5,1940,true,true,false,true,false,false,2
7/3/2022,2,8,411,1532,1331.0,176,1.0,19.0,0,2.9,2,9,3,1979,true,true,true,true,true,true,0
7/3/2022,0,10,665,1294,1055.0,193,0.1,2.0,7,2.1,4,13,3,561,true,true,false,true,true,true,0
7/3/2022,4,6,3226,810,609.0,130,0.7,62.0,1,1.3,5,3,1,1717,true,true,false,false,false,false,3
7/3/2022,10,11,740,811,290.0,113,0.7,48.0,1,1.5,18,4,1,535,false,true,false,false,true,true,0
7/3/2022,16,19,3878,1318,1039.0,185,0.1,39.0,4,0.5,4,12,5,1413,false,false,false,true,true,true,3
7/3/2022,1,5,3406,1655,1485.0,135,0.6,20.0,0,2.5,11,0,7,1358,false,false,true,true,false,false,3
7/3/2022,5,9,2440,1702,1122.0,112,0.7,30.0,2,2.9,10,8,7,1519,false,true,true,false,false,true,2
7/3/2022,4,10,3959,1013,462.0,108,0.7,50.0,2,1.2,17,6,5,1254,false,true,false,true,false,true,3
7/3/2022,6,17,3703,1883,1384.0,154,0.4,49.0,3,2.2,20,7,6,1591,true,true,false,false,true,true,3
7/3/2022,3,19,3714,1862,1502.0,165,0.6,35.0,2,2.8,10,15,2,977,true,true,true,true,false,false,3
7/3/2022,3,16,337,1301,589.0,169,0.8,21.0,10,0.7,5,14,7,1640,true,true,false,false,true,true,0
7/3/2022,2,6,3176,1605,82.0,183,0.6,25.0,0,0.8,2,1,2,663,false,false,true,true,false,true,2
7/3/2022,7,18,1205,718,68.0,112,0.5,20.0,1,1.0,14,3,8,1744,true,false,false,false,true,true,1
7/3/2022,11,16,2473,699,689.0,150,0.4,28.0,8,1.6,2,10,2,1624,false,false,false,true,false,true,2
7/3/2022,3,5,1229,1742,208.0,169,0.3,2.0,14,1.3,4,20,7,1108,true,true,false,true,true,true,0
7/3/2022,11,12,2896,1558,1339.0,114,0.6,9.0,0,1.4,16,0,2,1188,true,false,true,true,true,true,3
7/3/2022,6,11,2039,766,722.0,144,0.5,11.0,0,1.3,19,11,3,817,false,true,false,false,false,false,1
7/3/2022,2,10,520,1799,717.0,133,0.7,6.0,5,1.6,18,13,4,863,false,false,true,true,true,true,0
7/3/2022,15,18,1378,1658,433.0,121,0.2,3.0,5,2.4,4,15,3,1397,false,true,true,true,true,true,1
7/3/2022,0,12,3254,1666,1298.0,140,0.7,49.0,3,1.0,16,12,5,1108,false,false,false,false,false,true,3
7/3/2022,4,5,1803,1998,186.0,184,0.9,37.0,1,2.0,7,13,7,1068,false,false,false,true,true,true,1
7/3/2022,12,16,2501,1491,1397.0,145,0.5,52.0,12,2.3,4,15,2,1702,true,false,false,false,true,true,3
7/3/2022,9,15,3762,1891,618.0,192,0.1,8.0,0,0.5,12,1,4,808,false,false,true,true,false,true,3
7/3/2022,6,16,1796,1262,1214.0,89,0.1,61.0,6,0.5,13,9,7,1156,false,true,true,false,false,false,1
7/3/2022,11,14,990,650,613.0,159,0.1,54.0,2,0.5,6,3,8,1271,false,true,true,true,false,false,0
7/3/2022,8,18,2630,907,649.0,197,0.3,51.0,6,0.5,9,8,3,696,false,false,true,false,false,false,1
7/3/2022,1,10,1380,1234,193.0,175,0.3,45.0,13,1.9,13,18,6,1981,true,true,false,true,false,false,1
8/3/2022,6,15,3487,519,22.0,128,0.2,58.0,0,1.7,11,2,7,614,false,true,true,true,true,true,2
8/3/2022,3,12,1201,1595,1464.0,122,0.3,7.0,0,0.6,18,17,3,1590,false,true,true,true,false,true,1
8/3/2022,1,6,3015,895,280.0,113,0.7,21.0,4,1.6,15,10,3,1945,false,false,false,false,false,false,3
8/3/2022,13,18,3204,1589,690.0,158,0.4,43.0,9,2.8,6,11,1,1135,true,false,false,true,false,true,3
8/3/2022,7,10,433,1564,39.0,172,0.3,2.0,8,0.6,6,10,6,1049,false,false,false,true,true,true,0
8/3/2022,13,17,1906,1384,337.0,125,0.8,49.0,2,2.1,13,10,1,1807,true,true,true,false,false,false,2
8/3/2022,8,16,898,1611,1036.0,98,0.8,42.0,13,0.5,13,17,7,984,true,true,false,false,true,true,0
8/3/2022,3,5,2799,1733,1347.0,96,0.6,61.0,0,1.4,15,8,7,720,true,false,true,true,true,true,3
8/3/2022,0,6,2020,1634,22.0,105,0.3,13.0,12,0.8,16,20,7,1536,false,true,false,false,false,true,2
8/3/2022,1,12,770,922,327.0,86,1.0,25.0,3,0.5,20,6,4,771,true,true,false,false,false,false,0
8/3/2022,8,11,305,1291,778.0,185,0.6,57.0,3,2.5,16,11,6,503,false,false,true,false,false,false,0
8/3/2022,5,9,2953,874,482.0,187,0.6,42.0,1,2.4,13,2,7,675,false,true,false,false,false,true,2
8/3/2022,1,6,1671,1089,591.0,182,0.2,34.0,13,1.9,9,14,7,1936,true,false,true,true,true,true,1
8/3/2022,4,12,2574,1604,229.0,138,0.1,15.0,0,1.0,14,10,3,1303,false,true,true,true,true,true,2
8/3/2022,8,17,3772,1162,901.0,141,0.2,35.0,0,2.9,18,9,6,1004,true,true,true,true,false,false,3
8/3/2022,0,16,2870,1648,715.0,102,0.7,37.0,0,1.2,17,1,2,1972,false,false,false,true,false,false,3
8/3/2022,5,9,2577,910,172.0,195,0.2,8.0,0,1.2,8,0,6,1822,false,true,false,false,false,true,2
8/3/2022,1,8,2246,723,681.0,83,0.5,18.0,5,2.8,3,7,1,1159,true,true,false,false,true,true,1
8/3/2022,0,15,2405,999,867.0,157,0.8,58.0,6,2.8,16,13,1,1782,true,false,true,true,true,true,2
8/3/2022,1,5,3377,1300,286.0,168,0.7,16.0,16,2.1,6,20,8,894,false,true,true,true,false,true,2
8/3/2022,8,14,3619,819,451.0,185,0.8,43.0,7,2.1,7,18,1,1884,false,true,true,true,true,true,3
8/3/2022,2,6,1184,1238,1119.0,142,0.9,17.0,1,0.5,2,3,2,1648,true,false,true,false,true,true,1
8/3/2022,7,15,2965,643,526.0,96,0.2,4.0,5,2.4,14,9,3,798,false,true,false,false,false,true,2
8/3/2022,3,8,3713,1633,1299.0,157,0.8,45.0,1,2.4,8,9,3,802,true,false,false,true,false,false,3
8/3/2022,10,19,3798,735,217.0,130,0.3,53.0,2,2.9,8,3,2,1276,true,true,true,true,false,true,3
8/3/2022,5,13,1026,1226,1109.0,165,0.5,16.0,0,1.6,20,7,2,1331,true,false,true,false,false,true,1
8/3/2022,14,18,1086,1339,434.0,186,0.9,5.0,6,2.6,13,18,6,1620,false,false,false,true,false,true,1
8/3/2022,7,8,2236,1445,671.0,122,0.4,51.0,5,2.5,12,9,4,1996,false,false,true,false,true,true,2
8/3/2022,3,12,1303,1424,1404.0,185,0.8,45.0,8,2.7,20,10,1,1092,false,true,true,true,false,false,1
8/3/2022,3,10,3048,883,856.0,155,0.1,63.0,7,0.7,2,18,5,1018,true,false,true,true,false,false,2
8/3/2022,6,15,616,1452,381.0,131,0.3,11.0,0,0.5,19,1,3,545,false,true,true,false,true,true,0
8/3/2022,7,10,3764,806,85.0,105,0.1,12.0,0,1.3,4,10,6,554,true,true,true,false,false,false,2
8/3/2022,4,7,419,849,562.0,171,0.2,34.0,2,2.9,3,3,3,1264,false,true,true,true,true,true,0
8/3/2022,2,6,2858,1812,1111.0,138,0.2,58.0,3,1.6,18,20,6,1030,false,true,true,true,true,true,3
8/3/2022,4,14,504,947,209.0,164,0.3,39.0,6,1.7,10,18,4,1432,true,true,false,true,true,true,0
8/3/2022,5,10,392,1605,997.0,142,0.8,49.0,1,2.8,8,4,5,558,true,true,true,false,true,true,0
8/3/2022,6,12,820,1916,91.0,129,0.6,56.0,0,0.5,11,1,7,829,false,false,true,false,false,true,0
8/3/2022,3,11,3387,1895,730.0,143,0.7,14.0,0,1.8,3,0,8,1741,true,false,false,false,false,true,3
8/3/2022,11,14,3447,1123,606.0,144,0.4,15.0,7,2.3,19,19,5,1849,true,false,true,false,true,true,3
8/3/2022,8,15,1403,1409,445.0,174,0.2,7.0,5,2.1,2,10,7,733,false,true,false,false,true,true,0
8/3/2022,11,15,2295,1484,286.0,80,0.5,16.0,0,0.9,16,2,2,1872,true,false,true,true,false,false,2
8/3/2022,2,10,1973,1005,985.0,197,0.3,27.0,1,0.5,8,13,6,1853,false,false,true,true,false,true,2
8/3/2022,14,17,3755,1675,1617.0,106,0.2,30.0,4,2.2,8,5,6,1149,true,false,false,false,false,true,3
8/3/2022,1,7,2073,1724,375.0,196,0.3,25.0,9,0.5,10,19,2,891,false,false,true,true,true,true,1
8/3/2022,8,9,3872,1958,1795.0,163,0.6,64.0,7,2.0,11,8,8,1911,true,true,false,false,true,true,3
8/3/2022,5,18,302,1930,486.0,145,0.1,23.0,16,0.5,8,17,2,550,true,false,false,false,true,true,0
8/3/2022,6,18,1519,1518,757.0,121,0.1,27.0,0,0.8,8,4,2,576,false,false,true,false,true,true,1
8/3/2022,8,10,2549,1704,273.0,198,0.8,50.0,1,1.9,4,2,1,1760,false,true,false,false,true,true,2
8/3/2022,5,18,404,589,491.0,124,0.3,45.0,0,2.4,19,0,7,969,false,false,true,false,false,true,0
8/3/2022,4,18,595,859,762.0,166,0.7,63.0,1,1.1,15,2,3,1160,false,false,true,false,true,true,0
8/3/2022,0,14,1663,821,448.0,160,0.9,18.0,2,1.1,17,16,2,827,false,true,true,true,true,true,0
8/3/2022,3,9,2764,1671,231.0,161,0.7,58.0,9,0.5,7,10,7,1786,false,true,true,false,true,true,3
8/3/2022,0,7,2614,1865,1713.0,136,0.4,8.0,2,0.6,14,4,1,774,true,true,true,true,true,true,2
8/3/2022,5,10,1094,822,438.0,83,0.2,11.0,0,2.5,15,1,8,819,true,false,false,true,true,true,0
8/3/2022,0,18,2826,1018,68.0,139,0.6,11.0,15,2.2,2,16,5,1042,false,false,false,false,true,true,2
8/3/2022,6,13,2496,829,698.0,97,0.2,50.0,10,3.0,5,18,7,1368,false,true,true,true,false,false,2
8/3/2022,8,19,2103,522,510.0,181,0.1,50.0,6,2.1,7,17,2,1592,false,false,false,false,true,true,1
8/3/2022,0,5,966,1009,965.0,146,0.2,14.0,11,1.8,13,15,1,1067,false,false,true,true,false,false,0
8/3/2022,14,17,2172,1564,1399.0,110,0.4,47.0,5,0.7,3,10,4,1892,true,true,true,false,false,true,2
8/3/2022,10,19,905,1448,532.0,187,0.6,56.0,6,1.1,12,17,8,915,false,true,false,false,false,false,0
8/3/2022,1,8,3916,896,8.0,124,0.9,55.0,7,2.8,12,18,3,774,true,true,false,false,true,true,3
8/3/2022,9,11,3902,605,154.0,179,0.7,42.0,2,1.4,3,10,2,1848,true,false,true,true,true,true,3
8/3/2022,12,13,2487,1056,198.0,187,0.2,2.0,12,1.1,16,15,1,1501,false,true,true,false,true,true,2
8/3/2022,13,17,3914,1330,860.0,188,0.3,55.0,8,1.9,13,17,3,1614,false,false,false,false,true,true,3
8/3/2022,5,9,363,670,461.0,181,0.1,46.0,0,2.9,17,1,5,911,true,true,false,false,false,false,0
8/3/2022,3,13,3233,1909,109.0,199,0.7,24.0,1,0.5,4,8,5,1520,false,false,true,false,true,true,3
8/3/2022,14,16,2532,1185,193.0,102,0.3,38.0,3,1.4,15,15,6,1647,false,false,true,true,true,true,2
8/3/2022,3,15,3836,1008,961.0,108,0.8,53.0,8,0.9,14,15,6,1347,false,false,true,true,true,true,3
8/3/2022,4,7,3076,1642,243.0,92,0.6,25.0,4,1.6,18,9,8,967,true,true,true,false,false,false,2
8/3/2022,8,11,1513,1668,1626.0,145,0.7,56.0,0,2.2,7,3,5,1442,false,true,false,false,true,true,2
8/3/2022,2,11,1724,1482,480.0,199,0.3,10.0,0,2.6,19,3,7,1204,true,false,false,false,false,true,1
8/3/2022,1,11,542,1229,123.0,144,0.6,41.0,0,2.1,14,2,7,1320,false,true,false,true,true,true,0
8/3/2022,8,10,3481,823,400.0,100,0.4,8.0,2,0.7,8,6,7,1800,true,false,true,false,true,true,3
8/3/2022,2,15,3991,1326,190.0,153,0.8,22.0,3,2.1,10,19,3,1567,false,false,false,true,false,true,3
8/3/2022,12,19,1790,932,626.0,147,0.8,20.0,12,0.9,15,17,1,1439,false,false,true,false,true,true,1
8/3/2022,1,19,509,926,1.0,112,0.1,3.0,15,1.0,3,17,1,1422,false,true,true,false,false,true,0
8/3/2022,9,10,282,1641,548.0,161,1.0,52.0,4,2.2,14,16,3,1591,true,true,true,true,true,true,0
8/3/2022,4,6,3006,660,632.0,198,0.6,6.0,2,1.7,3,19,4,880,false,false,false,false,false,true,2
8/3/2022,7,12,1913,1051,349.0,163,1.0,19.0,0,0.5,6,2,6,1929,true,true,false,true,true,true,1
8/3/2022,0,18,1333,1889,1686.0,102,0.4,5.0,0,1.6,2,2,5,1642,true,false,true,true,false,false,2
8/3/2022,0,10,3746,1982,1455.0,114,0.2,21.0,3,2.5,5,18,3,1511,false,false,false,true,false,true,3
8/3/2022,2,6,3941,893,95.0,163,0.6,10.0,5,1.3,13,9,2,1312,false,true,true,false,true,true,3
8/3/2022,1,13,3970,1163,580.0,196,0.7,10.0,4,1.4,11,18,1,1852,false,false,true,false,true,true,3
8/3/2022,6,7,3925,589,297.0,82,0.7,44.0,8,1.3,7,10,7,972,true,true,false,false,false,false,3
8/3/2022,3,5,424,962,951.0,108,0.9,33.0,4,2.7,15,8,4,691,true,true,true,true,true,true,0
8/3/2022,13,17,1284,697,667.0,158,0.3,8.0,9,0.5,2,20,5,807,false,true,true,false,false,false,0
8/3/2022,2,11,277,1312,1047.0,145,0.3,25.0,0,0.6,12,10,1,1113,false,false,true,true,false,true,0
8/3/2022,3,10,1713,1862,408.0,125,0.9,16.0,10,1.3,4,18,1,721,true,true,true,true,false,false,1
8/3/2022,7,12,485,1469,1150.0,198,0.3,54.0,0,1.5,7,2,6,1188,true,true,false,true,false,false,0
8/3/2022,5,6,3002,952,333.0,131,0.1,52.0,1,0.5,7,14,1,1512,true,false,true,false,false,false,2
8/3/2022,6,11,418,704,641.0,97,0.1,64.0,0,0.7,17,14,4,805,true,true,true,false,false,false,0
8/3/2022,4,17,1652,671,653.0,123,0.1,8.0,1,0.9,14,5,7,918,false,true,false,true,false,true,1
8/3/2022,5,8,2893,1583,103.0,168,0.2,48.0,7,0.5,9,16,5,1320,false,false,true,true,false,false,2
8/3/2022,12,14,1406,809,517.0,188,0.1,57.0,2,0.9,20,14,1,1236,false,false,true,true,true,true,0
8/3/2022,3,5,629,1151,785.0,98,0.5,61.0,0,0.5,11,0,3,1387,false,true,false,false,true,true,0
8/3/2022,15,16,3724,791,531.0,95,0.5,30.0,6,2.7,20,10,2,1883,true,true,true,true,true,true,3
8/3/2022,8,15,3835,1391,564.0,175,0.4,14.0,0,2.0,11,3,7,839,false,false,false,true,false,true,3
8/3/2022,13,15,1354,1336,761.0,130,0.7,52.0,0,1.0,13,0,8,1593,true,true,true,false,true,true,1
8/3/2022,1,5,2376,1638,1179.0,88,0.8,25.0,7,1.0,19,19,6,1722,true,false,true,false,false,false,3
8/3/2022,12,17,3438,690,673.0,126,0.9,7.0,8,0.6,13,9,3,1954,false,false,false,true,false,true,3
8/3/2022,2,12,2655,1073,472.0,150,0.3,2.0,15,0.5,4,20,6,1788,true,false,true,true,true,true,2
8/3/2022,10,16,3361,643,412.0,101,0.9,33.0,5,0.5,13,8,6,1628,false,false,false,false,true,true,3
8/3/2022,0,17,3535,1660,977.0,84,1.0,4.0,6,0.5,16,9,7,1965,false,true,true,false,true,true,3
8/3/2022,5,9,2150,1395,359.0,124,0.9,27.0,4,2.2,7,6,1,833,true,true,true,false,false,false,1
8/3/2022,5,7,2587,783,224.0,141,0.5,43.0,1,0.6,18,8,3,571,false,false,false,false,true,true,1
8/3/2022,1,9,2736,1208,714.0,92,0.5,31.0,1,0.5,8,16,2,1808,true,false,true,true,false,false,3
8/3/2022,0,15,676,799,195.0,83,0.7,55.0,2,0.5,4,3,6,1860,false,false,true,true,true,true,0
8/3/2022,12,13,2941,1145,843.0,115,0.1,9.0,4,1.6,17,7,7,1368,true,true,false,true,false,false,3
8/3/2022,4,6,3336,1169,308.0,126,0.6,21.0,0,1.3,14,12,8,1161,false,false,true,true,true,true,3
8/3/2022,5,10,3796,563,522.0,157,1.0,33.0,9,1.6,13,18,1,1224,true,true,false,false,false,true,3
9/3/2022,8,18,3654,1360,364.0,122,0.7,63.0,0,0.6,15,14,5,902,true,true,true,true,false,false,3
9/3/2022,6,8,2934,1423,806.0,93,0.6,11.0,15,0.5,14,16,1,787,true,false,true,false,false,true,2
9/3/2022,2,5,2889,1152,518.0,125,0.5,30.0,2,0.5,11,5,8,854,false,false,true,false,false,false,2
9/3/2022,7,17,3315,1577,519.0,191,0.6,48.0,1,1.5,14,6,1,1184,false,true,true,true,true,true,3
9/3/2022,0,9,1993,1181,792.0,152,0.8,39.0,5,1.6,5,6,4,1973,false,false,false,true,true,true,2
9/3/2022,2,17,2509,1228,382.0,120,0.8,35.0,3,1.7,11,6,3,510,false,true,true,true,false,false,1
9/3/2022,17,18,3534,1523,214.0,118,0.5,34.0,8,2.0,11,10,2,966,false,true,true,false,true,true,3
9/3/2022,11,14,2246,867,859.0,169,0.6,16.0,3,1.8,15,7,8,1438,true,false,false,false,false,false,2
9/3/2022,0,5,3165,774,342.0,95,0.4,51.0,7,0.5,13,9,3,1986,false,false,false,false,false,true,3
9/3/2022,4,14,286,1513,713.0,105,0.9,55.0,13,2.0,17,15,7,1907,false,false,true,false,false,true,0
9/3/2022,6,7,776,812,172.0,200,0.6,32.0,8,2.4,8,16,1,1489,false,false,false,true,false,false,0
9/3/2022,14,15,3213,580,118.0,134,0.7,16.0,13,1.8,15,18,6,1843,true,true,false,true,true,true,3
9/3/2022,4,11,716,783,540.0,94,0.4,38.0,11,1.5,14,18,3,825,true,true,false,false,false,false,0
9/3/2022,5,10,424,662,18.0,98,0.1,16.0,10,2.3,4,18,2,1286,true,true,false,false,true,true,0
9/3/2022,8,12,3486,1081,987.0,137,0.8,63.0,0,0.6,18,19,7,840,false,true,false,false,true,true,3
9/3/2022,12,19,3237,697,535.0,163,0.2,58.0,5,2.3,9,7,4,757,false,false,true,true,true,true,2
9/3/2022,6,16,1944,1406,1092.0,177,0.8,41.0,2,1.1,12,10,2,814,true,false,false,true,false,true,1
9/3/2022,2,14,643,1001,327.0,80,0.9,8.0,2,1.1,19,6,6,1195,true,false,false,true,true,true,0
9/3/2022,0,6,2317,1995,517.0,107,0.5,10.0,7,0.8,12,12,4,767,false,true,true,false,true,true,2
9/3/2022,1,16,1436,1500,994.0,97,0.1,52.0,6,1.3,15,7,8,1068,false,false,false,false,true,true,1
9/3/2022,2,5,3190,530,491.0,173,0.5,56.0,0,2.8,20,3,3,994,true,true,true,true,false,true,2
9/3/2022,1,16,2338,832,268.0,133,0.8,21.0,6,2.5,15,11,2,1550,true,true,false,false,false,false,2
9/3/2022,7,18,1334,1026,210.0,85,0.6,29.0,9,0.5,2,19,8,1878,true,false,false,false,false,false,1
9/3/2022,3,17,3657,672,144.0,127,0.1,6.0,2,2.0,19,4,3,623,false,true,false,false,false,true,2
9/3/2022,11,16,2080,1267,729.0,160,0.4,15.0,0,0.5,12,7,5,1829,true,false,true,false,true,true,2
9/3/2022,11,16,1609,670,82.0,190,0.8,35.0,11,2.4,3,20,7,525,false,false,false,true,false,false,0
9/3/2022,1,10,3078,928,188.0,89,0.7,14.0,0,0.5,18,2,2,1065,true,false,true,false,true,true,2
9/3/2022,2,13,590,1897,150.0,127,0.7,35.0,9,1.2,6,14,8,1425,false,true,true,false,true,true,0
9/3/2022,8,19,2552,1382,1222.0,129,0.2,11.0,3,1.4,10,4,7,1296,false,true,true,true,false,true,2
9/3/2022,5,12,3355,1011,331.0,197,0.8,34.0,3,2.8,13,15,2,642,false,false,false,false,false,false,2
9/3/2022,7,12,1968,1929,1178.0,177,0.5,15.0,9,2.9,9,19,7,1664,true,false,false,true,true,true,2
9/3/2022,3,7,3358,1076,347.0,170,0.1,8.0,3,0.7,19,4,7,1498,true,false,false,false,true,true,3
9/3/2022,12,19,1539,688,75.0,136,0.1,2.0,0,1.9,19,7,3,981,true,false,false,true,false,false,0
9/3/2022,12,16,942,1403,492.0,143,0.3,32.0,6,2.8,14,18,4,1236,true,true,true,false,true,true,0
9/3/2022,1,9,3669,734,65.0,187,0.1,9.0,7,2.8,10,10,3,1673,false,false,true,true,false,true,3
9/3/2022,5,13,3612,1234,881.0,172,0.8,9.0,6,1.6,4,14,2,712,true,false,false,false,true,true,3
9/3/2022,7,8,2351,1159,351.0,170,0.8,4.0,10,0.5,10,19,3,569,true,true,false,true,true,true,1
9/3/2022,4,10,604,1968,1842.0,156,0.2,64.0,0,0.7,8,0,6,603,true,true,true,true,true,true,0
9/3/2022,0,5,1285,1165,758.0,187,0.5,11.0,2,0.8,9,4,2,1332,false,true,false,true,false,true,1
9/3/2022,0,5,515,1481,1323.0,128,0.1,13.0,0,0.6,18,0,1,1413,false,true,false,false,true,true,0
9/3/2022,13,16,654,1569,1175.0,184,0.2,34.0,1,2.9,6,13,6,1064,false,false,false,true,true,true,0
9/3/2022,2,17,2540,1554,1092.0,82,0.5,48.0,2,0.6,15,17,5,1444,false,true,true,false,false,true,3
9/3/2022,5,17,3869,1876,647.0,161,0.2,53.0,5,1.7,14,9,5,1366,true,false,true,true,true,true,3
9/3/2022,8,13,3412,1793,1102.0,136,0.1,18.0,7,2.1,16,11,2,906,false,false,false,true,false,true,3
9/3/2022,3,12,509,1367,319.0,185,0.7,47.0,3,2.7,19,12,5,1554,false,false,false,true,true,true,0
9/3/2022,3,10,2547,1125,215.0,122,0.2,21.0,0,2.3,5,6,6,1187,false,true,false,false,true,true,2
9/3/2022,15,16,2735,1913,945.0,173,0.9,30.0,1,2.7,13,16,3,1156,true,false,true,true,true,true,2
9/3/2022,6,9,1369,1203,381.0,139,0.3,22.0,1,2.8,6,5,1,1918,false,true,true,false,false,false,1
9/3/2022,5,11,2942,828,546.0,199,0.1,39.0,8,0.5,16,13,6,841,true,true,true,true,false,false,2
9/3/2022,1,10,2812,1155,1096.0,167,0.9,6.0,6,1.3,17,10,7,730,true,false,false,true,false,false,2
9/3/2022,7,9,3497,618,575.0,153,0.5,31.0,13,1.3,11,18,4,878,true,true,false,false,true,true,2
9/3/2022,3,5,619,1545,519.0,182,0.7,50.0,0,0.5,18,1,8,1059,false,true,true,true,false,false,0
9/3/2022,4,17,3483,670,342.0,200,0.9,3.0,8,2.9,16,20,1,1578,false,false,false,false,false,true,3
9/3/2022,4,11,1475,563,291.0,112,0.8,36.0,0,1.7,7,1,5,1829,false,false,false,false,false,false,1
9/3/2022,2,11,1950,1293,1091.0,157,0.1,8.0,0,1.0,6,4,1,1132,false,true,true,false,false,false,1
9/3/2022,6,7,3592,1084,352.0,198,1.0,40.0,4,0.6,6,6,7,1652,false,false,false,true,true,true,3
9/3/2022,3,17,3573,1723,165.0,107,0.3,58.0,0,0.5,20,1,5,912,false,true,false,true,false,true,3
9/3/2022,0,6,2020,831,385.0,116,0.6,61.0,12,2.3,18,16,2,1181,false,true,false,false,true,true,1
9/3/2022,1,6,1329,1933,1920.0,92,0.7,32.0,5,0.7,7,9,3,1497,true,true,false,false,false,true,2
9/3/2022,2,6,3568,1980,396.0,100,0.5,49.0,3,2.3,18,11,3,1790,true,false,true,true,true,true,3
9/3/2022,4,5,1947,1469,1134.0,100,0.8,49.0,3,1.6,6,9,1,1742,true,false,true,false,false,true,2
9/3/2022,7,12,1998,1514,721.0,158,0.4,8.0,4,0.5,15,7,5,1549,true,true,false,false,false,true,2
9/3/2022,3,11,725,937,687.0,193,0.4,34.0,7,2.7,20,17,4,1372,true,false,false,false,false,true,0
9/3/2022,0,11,3302,1119,777.0,190,0.9,12.0,0,0.5,20,6,4,1112,false,true,true,false,true,true,3
9/3/2022,0,17,3884,1556,176.0,133,0.4,46.0,0,0.5,20,17,8,1005,false,true,true,false,false,false,3
9/3/2022,4,15,1185,1263,458.0,150,0.3,27.0,9,1.7,6,11,6,783,true,true,true,true,true,true,0
